Txn_ID,Is MP,Is MH,Start time,End time,Duration (ms),Server (ms),Fwd (ms),MH orderer (ms),Seq (ms),Log man (ms),Sched (ms),Lck man (ms),Worker (ms),Wait (ms),Other (ms)
990213300027392,False,False,1750159642058099158,1750159642068673088,10.57393,0.00036,0.78976,0.0,5.15983,0.05911,0.00026,0.00664,0.01122,0.0,4.54674
2382792021245952,False,True,1750159670761214131,1750159670772551606,11.33747,0.00044,0.24249,0.0,3.05908,0.91263,0.00055,2.32713,0.01255,0.0,4.7826
620395141005313,False,False,1750159637528289084,1750159637604824123,76.53504,0.00041,0.01374,0.0,6.39443,0.08779,0.00025,0.00401,0.00487,0.0,70.02955
66584877989889,False,False,1750159630882392949,1750159630956182293,73.78934,0.00046,0.00978,0.0,4.70173,0.09572,0.00025,0.00164,0.00659,0.0,68.97317
3355834042023937,True,False,1750159689122141117,1750159689616312377,494.17126,1.28427,1.20184,0.0,1.8346,0.19195,0.00025,0.00391,479.80525,0.0,9.84918
1209887992315905,False,False,1750159646123675215,1750159646127701121,4.02591,0.0004,0.75878,0.0,0.7519,0.05651,0.00028,0.00593,0.01203,0.0,2.44007
615782346129409,False,True,1750159637479974137,1750159637563578003,83.60387,0.00031,0.01222,0.0,8.85177,0.40359,0.0007,1.06829,0.00992,0.0,73.25706
1693222136971264,True,True,1750159655830117679,1750159656225991595,395.87392,1.55471,0.68011,0.0,6.21614,0.91294,0.00065,0.0051,373.13928,0.0,13.36499
1987023669821440,False,False,1750159661766304561,1750159661773929075,7.62451,0.0003,1.03457,0.0,3.32919,0.07187,0.00028,0.00821,0.01243,0.0,3.16766
1861709409026049,False,False,1750159659049553293,1750159659196481576,146.92828,0.00051,0.56053,0.0,0.71249,0.11801,0.00037,0.01185,0.01746,0.0,145.50706
2606950659391489,False,False,1750159675439219111,1750159675442983318,3.76421,0.00081,0.10814,0.0,1.69652,0.0423,0.00028,0.01289,0.01712,0.0,1.88613
387410345066496,True,False,1750159634899948846,1750159634975096646,75.1478,0.18984,0.63539,0.0,0.62306,0.47224,0.00026,0.00113,0.03726,0.0,73.18862
2277234610012160,False,False,1750159668434422942,1750159668443429816,9.00687,0.00033,0.53064,0.0,6.22928,0.03796,0.00028,0.00483,0.00991,0.0,2.19364
456043922456577,False,True,1750159635755464165,1750159635831219780,75.75561,0.00045,0.03484,0.0,4.21344,0.12257,0.00039,0.73612,0.00891,0.0,70.6389
2786025025830912,False,False,1750159678982136717,1750159678990417475,8.28076,0.00031,0.01822,0.0,3.94258,0.10671,0.00039,0.00591,0.01147,0.0,4.19516
2216044210946048,True,False,1750159666998162094,1750159667006417065,8.25497,0.53636,0.74401,0.0,2.28948,0.24609,0.00028,0.00216,0.78602,0.0,3.65057
687937796702209,False,False,1750159638253782291,1750159638322560319,68.77803,0.00061,1.21935,0.0,0.98969,0.2467,0.00027,0.00463,0.00984,0.0,66.30693
2985710940323840,False,False,1750159683005383620,1750159683010159576,4.77596,0.00031,0.01904,0.0,1.00303,0.30997,0.00066,0.0086,0.01981,0.0,3.41454
544515953786880,False,False,1750159636698499010,1750159636755115475,56.61646,0.00031,0.90373,0.0,1.95472,0.27715,0.00026,0.00298,0.00474,0.0,53.47257
2993231428059137,False,False,1750159683160926455,1750159683164716510,3.79005,0.00056,0.03799,0.0,1.65137,0.04435,0.00025,0.01022,0.01856,0.0,2.02674
2085640413904897,False,False,1750159663997093952,1750159664000563610,3.46966,0.00051,0.41512,0.0,0.3916,0.06093,0.00039,0.01388,0.02419,0.0,2.56303
556198264832000,False,False,1750159636821721869,1750159636881548025,59.82616,0.0003,0.01948,0.0,2.07172,0.15593,0.00026,0.00193,0.0056,0.0,57.57093
3061727566495744,True,False,1750159684557317508,1750159684568969200,11.65169,0.43913,0.53787,0.0,5.33179,0.27553,0.00024,0.00707,1.43062,0.0,3.62943
60451664691201,False,False,1750159630812014573,1750159630889596447,77.58187,0.00057,0.01116,0.0,0.85244,0.06517,0.00023,0.00295,0.00475,0.0,76.6446
1466336194592768,False,False,1750159651441821097,1750159651779606241,337.78514,0.00033,0.02147,0.0,3.97716,0.1256,0.00028,0.01312,0.02188,0.0,333.62529
887112610086913,True,False,1750159640443366315,1750159640516014989,72.64867,0.56042,1.0579,0.0,3.62806,0.22641,0.00042,0.00695,62.28718,0.0,4.88133
479301170364416,False,False,1750159636002220703,1750159636061322667,59.10196,0.00089,0.01259,0.0,7.38349,0.20202,0.00027,0.00299,0.00623,0.0,51.49348
56328496087041,True,False,1750159630764971180,1750159630844587892,79.61671,0.17498,0.70809,0.0,3.1093,0.11806,0.00029,0.00398,0.50736,0.0,74.99465
3164471774150656,False,False,1750159686328858607,1750159686337764704,8.9061,0.00065,0.82424,0.0,4.82431,0.10214,0.00025,0.00439,0.00827,0.0,3.14184
683535455223808,False,True,1750159638207574468,1750159638281601345,74.02688,0.00081,1.14428,0.0,13.75131,0.38729,0.00036,9.08337,0.03269,0.0,49.62676
2368747478188033,False,False,1750159670465035892,1750159670472564256,7.52836,0.00041,0.02188,0.0,2.11762,0.03828,0.00036,0.00771,0.01329,0.0,5.32881
88884348190721,False,False,1750159631115151384,1750159631185926721,70.77534,0.00033,0.00517,0.0,4.39541,0.10615,0.00024,0.003,0.00413,0.0,66.26091
1560533417328641,False,True,1750159653321526892,1750159653342392505,20.86561,0.00052,0.54178,0.0,7.47655,0.5007,0.00074,5.50804,0.02202,0.0,6.81526
3115629406060545,False,False,1750159685530410209,1750159685541023322,10.61311,0.00031,0.40061,0.0,3.7217,0.42212,0.00155,0.00729,0.0104,0.0,6.04912
3285121700462592,False,True,1750159688036656728,1750159688057279477,20.62275,0.00036,0.76325,0.0,8.24456,0.48108,0.00086,4.68484,0.03328,0.0,6.41451
2067120514924544,False,False,1750159663583739172,1750159663590857992,7.11882,0.00033,0.22719,0.0,1.46482,0.08256,0.00028,0.00889,0.01628,0.0,5.31848
2543045840994305,False,False,1750159674143698986,1750159674151897882,8.1989,0.00109,0.02149,0.0,4.61922,0.04792,0.00027,0.01032,0.01705,0.0,3.48153
1697319535771649,True,False,1750159655906870695,1750159655913756410,6.88571,0.32681,0.46311,0.0,0.24175,0.71847,0.00041,0.00844,1.53639,0.0,3.59034
2239456077676545,False,True,1750159667546927925,1750159667559914900,12.98697,0.00041,0.0,0.0,4.75268,0.06088,0.0007,0.56697,0.0475,0.0,7.55783
724165845843968,False,True,1750159638637976764,1750159638729679349,91.70258,0.00043,1.54297,0.0,4.34682,0.72434,0.00052,35.57448,0.05098,0.0,49.46205
2398588910960640,False,False,1750159671102942284,1750159671734340367,631.39808,0.00041,0.02109,0.0,2.5514,0.23551,0.00028,0.01377,0.02625,0.0,628.54937
3077060599742464,False,False,1750159684845019362,1750159684855234943,10.21558,0.00081,0.47589,0.0,4.96553,0.05718,0.00027,0.00962,0.01444,0.0,4.69184
