Txn_ID,Is MP,Is MH,Start time,End time,Duration (ms),Server (ms),Fwd (ms),MH orderer (ms),Seq (ms),Log man (ms),Sched (ms),Lck man (ms),Worker (ms),Wait (ms),Other (ms)
239367117340672,False,False,1750160017772715855,1750160018202423355,429.7075,0.00044,0.01364,0.0,0.7553,78.97882,0.00037,0.01658,0.01968,0.0,349.92268
146016003162112,False,False,1750160013899674322,1750160013911681145,12.00682,0.00078,0.00939,0.0,4.98048,2.12886,0.00033,0.00531,0.00788,0.0,4.87379
405247344246784,False,False,1750160025951862437,1750160026579758855,627.89642,0.00055,0.0143,0.0,1.64168,81.2652,0.00039,0.00622,0.00717,0.0,544.9609
159025459101696,False,False,1750160014432003945,1750160014878497427,446.49348,0.00046,0.0099,0.0,1.36714,79.34457,0.0004,0.015,0.0186,0.0,365.73742
936259920855040,False,False,1750160055218067726,1750160055707466437,489.39871,0.00092,0.01607,0.0,0.67608,83.42833,0.00039,0.00591,0.01716,0.0,405.25384
571844830691328,False,False,1750160036251241275,1750160036829498566,578.25729,0.00035,0.0158,0.0,4.83177,94.57783,0.00037,0.01609,0.01835,0.0,478.79672
545061414633473,False,False,1750160034699201720,1750160035355391581,656.18986,0.00105,0.01339,0.0,4.51908,84.03932,0.00039,0.00699,0.01036,0.0,567.59927
614214683066369,True,False,1750160038593866460,1750160039215850299,621.98384,0.04014,0.01484,0.0,0.81612,9.67169,0.00044,0.0026,607.26881,0.0,4.1692
194196946288641,False,False,1750160015883491786,1750160016340685423,457.19364,0.00036,0.01568,0.0,4.82737,82.97239,0.00037,0.00468,0.01002,0.0,369.36277
849510171410432,True,False,1750160051240584522,1750160051743484628,502.90011,0.07304,0.01322,0.0,4.68449,0.35893,0.00028,0.0022,491.16505,0.0,6.60289
264136193736705,False,False,1750160018809216345,1750160019291256843,482.0405,0.00045,0.01214,0.0,0.59394,82.03036,0.0004,0.0066,0.01144,0.0,399.38516
972702718361600,False,False,1750160056893145337,1750160056899815498,6.67016,0.00056,0.01159,0.0,2.74916,0.69558,0.00028,0.00507,0.00737,0.0,3.20054
468877284737025,False,False,1750160029906268227,1750160030609598314,703.33009,0.00068,0.01108,0.0,0.15204,80.70572,0.00039,0.00653,0.00866,0.0,622.44499
619308514279424,False,False,1750160038909636431,1750160038928354383,18.71795,0.00032,0.01599,0.0,4.67108,6.50512,0.00028,0.01148,0.01529,0.0,7.49839
375835408203777,False,False,1750160024358135398,1750160024919550430,561.41503,0.00054,0.01359,0.0,3.03376,78.48747,0.00039,0.01795,0.0292,0.0,479.83212
1032647576911873,False,False,1750160060313089683,1750160060994436361,681.34668,0.00032,0.01178,0.0,2.0256,89.60411,0.0004,0.00721,0.00984,0.0,589.68742
998773169848321,True,False,1750160058256867095,1750160058890449757,633.58266,0.13202,0.01735,0.0,3.53029,8.20895,0.00028,0.0083,619.06308,0.0,2.62239
219343979806721,False,False,1750160016949652429,1750160017385639293,435.98686,0.00036,0.01384,0.0,5.03385,58.06332,0.0004,0.00507,0.0103,0.0,372.85973
698292962852865,False,False,1750160043326725444,1750160043913334473,586.60903,0.00036,0.01826,0.0,4.25835,82.01438,0.00038,0.01651,0.02127,0.0,500.27952
662013374103552,False,False,1750160041338859337,1750160041347881281,9.02194,0.00056,0.01672,0.0,0.47136,1.76055,0.00029,0.0114,0.01583,0.0,6.74523
181234734989312,False,False,1750160015357099119,1750160015367084743,9.98562,0.00049,0.01217,0.0,4.71227,0.3361,0.00025,0.00522,0.00836,0.0,4.91075
167499429576705,True,False,1750160014780504450,1750160015233075233,452.57078,0.0337,0.01273,0.0,4.13435,0.07001,0.00029,0.00373,444.31639,0.0,3.99958
159085588643840,False,False,1750160014438293828,1750160014446131505,7.83768,0.0005,0.00658,0.0,3.92742,0.15386,0.00045,0.01121,0.01618,0.0,3.72147
1005146901315585,False,False,1750160058628275218,1750160058633141672,4.86645,0.00052,0.01218,0.0,2.75848,0.12497,0.00028,0.00517,0.00873,0.0,1.95612
81926501171201,False,False,1750160011222077305,1750160011620715910,398.6386,0.00034,0.01723,0.0,4.03057,232.70051,0.00036,0.00985,0.01537,0.0,161.86437
230253196738561,False,False,1750160017398533102,1750160017401768294,3.23519,0.00055,0.01037,0.0,1.32128,0.0546,0.00028,0.00516,0.00865,0.0,1.83431
855020614451200,True,False,1750160051506693804,1750160052004715034,498.02123,0.00634,0.0128,0.0,2.65376,0.47878,0.0003,0.00364,490.74687,0.0,4.11873
170819439296512,False,False,1750160014913322238,1750160014919000185,5.67795,0.00033,0.01026,0.0,1.95059,0.1392,0.00027,0.00502,0.00895,0.0,3.56333
761879953670144,True,False,1750160046740434287,1750160047315141010,574.70672,0.03654,0.0178,0.0,2.42541,3.5491,0.00028,0.00822,562.52524,0.0,6.14412
529990374391809,False,False,1750160033768314042,1750160033781602006,13.28796,0.00046,0.01043,0.0,2.23091,2.08628,0.00032,0.00502,0.0086,0.0,8.94594
607321260556288,False,False,1750160038223438640,1750160038237400787,13.96215,0.00083,0.01646,0.0,5.41662,1.62842,0.00039,0.01135,0.01741,0.0,6.87066
108400679583745,False,False,1750160012425507426,1750160012833313590,407.80616,0.00045,0.01431,0.0,5.30699,94.55024,0.00038,0.00577,0.00875,0.0,307.91928
738695720206336,True,False,1750160045545580134,1750160046097874847,552.29471,0.65915,0.01647,0.0,2.6184,1.23206,0.0003,0.00813,540.39925,0.0,7.36097
579047490846721,True,False,1750160036658523931,1750160037248139910,589.61598,0.31031,0.01188,0.0,5.15533,23.3459,0.00029,0.00357,536.8952,0.0,23.8935
1171817402204161,False,False,1750160068406867061,1750160068411139994,4.27293,0.00054,0.0135,0.0,1.34749,0.10729,0.00027,0.00775,0.01111,0.0,2.78496
1150819307094016,True,False,1750160067240138461,1750160067833594637,593.45618,0.19391,0.01129,0.0,0.6611,0.07599,0.00029,0.0021,590.29929,0.0,2.21219
