Txn_ID,Is MP,Is MH,Start time,End time,Duration (ms),Server (ms),Fwd (ms),MH orderer (ms),Seq (ms),Log man (ms),Sched (ms),Lck man (ms),Worker (ms),Wait (ms),Other (ms)
629466111934464,True,False,1750159879671027247,1750159879689501525,18.47428,1.53506,0.88796,0.0,6.24942,6.85665,0.00064,0.00546,0.35363,0.0,2.58545
684587722211328,False,True,1750159880421333625,1750159880453509532,32.17591,0.00049,0.67494,4.59919,3.63784,0.40634,0.00251,1.5845,0.04902,0.0,21.22107
1400666144636928,False,True,1750159892777987682,1750159893180740458,402.75278,0.00032,0.63291,1.5228,3.96116,1.02581,0.00181,384.3893,0.03102,0.0,11.18765
425566834524160,False,False,1750159876807594259,1750159876819555689,11.96143,0.00062,0.39143,0.0,4.39604,0.06227,0.00026,0.00456,0.00881,0.0,7.09744
1416441559515136,True,False,1750159893018979159,1750159893030454922,11.47576,0.19825,0.18212,0.0,3.01575,0.15193,0.00042,0.0025,4.58029,0.0,3.3445
1120818960531457,False,False,1750159888158435548,1750159888165146366,6.71082,0.00057,0.0138,0.0,4.1019,0.12323,0.00037,0.00552,0.0094,0.0,2.45603
962759869071361,False,True,1750159884470081763,1750159885127511707,657.42994,0.00064,0.02997,5.392,0.86603,0.7659,0.00209,99.59529,0.11249,0.0,550.66552
46789373722624,False,False,1750159870810802838,1750159870874399973,63.59713,0.00041,0.62305,0.0,7.68018,0.05399,0.00029,0.0044,0.0094,0.0,55.22542
2128641626472448,False,False,1750159911740906873,1750159911743510283,2.60341,0.0007,0.23821,0.0,0.44531,0.05901,0.00035,0.00922,0.01268,0.0,1.83793
510658726592513,False,True,1750159877906060961,1750159877927694957,21.634,0.0005,0.82072,5.59053,5.57823,0.11274,0.00079,4.49016,0.01815,0.0,5.02217
599070628380673,False,False,1750159879207763216,1750159879221334922,13.57171,0.00055,0.03433,0.0,5.6517,0.07029,0.00028,0.00652,0.00948,0.0,7.79855
1270648894652416,True,False,1750159890823286396,1750159890838397325,15.11093,0.03724,0.30052,0.0,7.96782,0.05991,0.00028,0.00343,4.48571,0.0,2.25602
1967962604961793,True,True,1750159905190606170,1750159906173623235,983.01707,0.30566,0.30896,4.76419,4.09101,1.26241,0.00156,969.31624,0.29304,0.0,2.67399
7430293422081,False,True,1750159870375603649,1750159870468247028,92.64338,0.0006,16.36478,9.6323,9.54419,0.75079,0.00172,1.16519,0.04387,0.0,55.13994
841349733548033,True,False,1750159882372163806,1750159882387513110,15.3493,0.03959,0.74437,0.0,1.82687,0.24679,0.00045,0.00769,6.83116,0.0,5.65238
273112675385344,False,False,1750159874581817882,1750159874588579845,6.76196,0.0003,0.01614,0.0,1.12017,0.18828,0.0003,0.00361,0.00762,0.0,5.42553
1300825334874113,False,False,1750159891306455475,1750159891313316794,6.86132,0.00102,0.5218,0.0,4.59515,0.04529,0.00028,0.00478,0.00894,0.0,1.68406
2378411154604032,False,True,1750159926254192442,1750159928196692604,1942.50016,0.00055,0.01663,3.26996,0.53417,0.1236,0.00112,1932.1406,0.02499,0.0,6.38854
1379779718676480,False,False,1750159892453517464,1750159892477018797,23.50133,0.00049,0.51806,0.0,7.8706,0.08716,0.00062,0.00581,0.01124,0.0,15.00734
1511669574402048,True,False,1750159894589264820,1750159894603304209,14.03939,0.13105,1.02183,0.0,6.45587,0.05246,0.00028,0.00356,4.12103,0.0,2.25332
1275738430898177,False,False,1750159890906148314,1750159890913717424,7.56911,0.0003,0.97823,0.0,2.40645,0.09962,0.00029,0.00461,0.00851,0.0,4.07111
599397045895168,False,True,1750159879216031010,1750159879674874599,458.84359,0.00041,0.23156,0.34353,2.86326,0.30376,0.00093,1.90896,0.20815,0.0,452.983
2086181579784192,False,False,1750159909796454904,1750159909805185463,8.73056,0.00042,0.52202,0.0,5.32996,0.03809,0.00035,0.01445,0.02505,0.0,2.80023
1576446271160321,True,False,1750159895679884811,1750159895691544277,11.65947,0.27026,0.37589,0.0,3.88713,0.72768,0.00027,0.00293,1.56791,0.0,4.82738
54541789691905,False,False,1750159870898140502,1750159870932915411,34.77491,0.00059,0.69401,0.0,0.43701,0.07876,0.00042,0.00465,0.00874,0.0,33.55074
831552913145856,False,False,1750159882235838110,1750159882526930428,291.09232,0.00072,0.0,0.0,3.6821,5.62566,0.00027,0.01184,0.01634,0.0,281.75538
800779472470017,False,False,1750159881862574103,1750159882129992035,267.41793,0.00062,0.00631,0.0,3.42311,0.08224,0.00025,0.00521,0.00712,0.0,263.89306
1400271007645697,True,True,1750159892771065109,1750159893179820791,408.75568,0.66019,2.07228,6.47451,3.33566,0.11254,0.00028,0.00929,383.02683,0.0,13.06411
1811548485976065,False,True,1750159900261483068,1750159900998501859,737.01879,0.00033,0.30807,3.53644,3.94535,3.51767,0.00109,721.13412,0.01481,0.0,4.5609
453758999855104,False,False,1750159877172563141,1750159877182123829,9.56069,0.00047,0.01514,0.0,4.17612,0.12749,0.00028,0.0019,0.00489,0.0,5.2344
2421605640699905,False,False,1750159929045166740,1750159929047087115,1.92037,0.00033,0.01605,0.0,0.62074,0.04166,0.00036,0.00821,0.01228,0.0,1.22074
2372338070847488,False,False,1750159925894388464,1750159925896649084,2.26062,0.00043,0.01384,0.0,0.91141,0.05131,0.0003,0.00454,0.00859,0.0,1.27021
1160985494683648,False,False,1750159888967150894,1750159888974898748,7.74785,0.00031,0.01102,0.0,2.4567,0.10373,0.00027,0.00332,0.00675,0.0,5.16575
381474700263424,False,True,1750159876165816465,1750159876180234110,14.41764,0.0008,0.36336,2.317,1.2636,4.31202,0.00166,1.50473,0.03195,0.0,4.62253
