x_var,Detock_throughput,Detock_p50,Detock_p90,Detock_p95,Detock_p99,Detock_lsh_p50,Detock_lsh_p90,Detock_lsh_p95,Detock_lsh_p99,Detock_fsh_p50,Detock_fsh_p90,Detock_fsh_p95,Detock_fsh_p99,Detock_mh_p50,Detock_mh_p90,Detock_mh_p95,Detock_mh_p99,Detock_aborts,Detock_bytes,Detock_cost,janus_throughput,janus_p50,janus_p90,janus_p95,janus_p99,janus_lsh_p50,janus_lsh_p90,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p90,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p90,janus_mh_p95,janus_mh_p99,janus_aborts,janus_bytes,janus_cost,calvin_throughput,calvin_p50,calvin_p90,calvin_p95,calvin_p99,calvin_lsh_p50,calvin_lsh_p90,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p90,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p90,calvin_mh_p95,calvin_mh_p99,calvin_aborts,calvin_bytes,calvin_cost,slog_throughput,slog_p50,slog_p90,slog_p95,slog_p99,slog_lsh_p50,slog_lsh_p90,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p90,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p90,slog_mh_p95,slog_mh_p99,slog_aborts,slog_bytes,slog_cost
0.0,44581.0,47.8011795,76.7686857,330.08072985,675.4870718899999,45.901527,71.1372453,318.8339061,664.5293228499999,55.096671,79.29623520000003,153.56423740000008,657.4796516399999,60.547384,148.64018320000008,501.8169965999998,754.9385849600002,0.0,131252116.7,0.08165008263610059,34281.0,355.89163299999996,428.382162,445.1236675,463.26558084999994,355.89163299999996,428.382162,445.1236675,463.26558084999994,,,,,,,,,0.0,87609155.11666666,0.08072060623474617,35700.0,17.8976755,132.95091940000043,317.1144227499997,762.5659473399999,17.8976755,132.95091940000043,317.1144227499997,762.5659473399999,,,,,,,,,0.0,73918798.78333333,0.06984246430438842,40155.0,39.1247395,64.97499270000024,284.29103999999995,713.8514092000001,38.233354,55.537963800000036,272.13368039999983,707.8766816399999,44.752912,66.7530805000002,292.5066171500001,716.6784155299999,47.636908,278.030751,357.821572,749.2987746000008,0.0,115530679.78333333,0.0828194146598597
0.1,41228.0,48.376061,144.61229860000012,345.3644331,769.1418963999994,47.705464,107.23184320000018,330.1934147499991,762.8274710999985,57.2649775,93.23791030000001,322.5536647,747.7172793000001,60.8981665,321.3380070000002,500.8696952499995,806.8891305,0.0,121312717.9,0.08346886480062093,33515.0,342.845169,445.8812602,460.2520676,517.55639372,342.845169,445.8812602,460.2520676,517.55639372,,,,,,,,,0.0,86369886.21666667,0.08182598013824656,36432.0,19.207621,57.667649600000104,130.1671448,317.4887787199997,19.207621,57.667649600000104,130.1671448,317.4887787199997,,,,,,,,,0.0,75716627.76666667,0.06942612415824918,36478.0,39.148011,87.34814559999995,146.92427895,1200.21673486,38.26153,68.02534340000004,119.18500044999978,963.0874656900143,45.2636295,173.4442985,854.556925,1422.6271900000002,48.130636,187.748197,832.8414235,1399.215443100003,0.0,104805743.85,0.08528743014967924
0.2,44237.0,42.967036,190.514518,240.651437,361.3907495999999,39.341913,177.13658049999998,225.85162625,338.81653225,51.966941,207.606673,273.381599,367.95733819999987,73.476904,253.14966190000004,310.55998114999994,434.3210102300006,0.0,130750645.9,0.08205829775979383,34105.0,348.638477,415.382236,434.91103449999986,499.5133688599999,348.638477,415.382236,434.91103449999986,499.5133688599999,,,,,,,,,0.0,87992810.53333333,0.08136215248985974,33741.0,20.152777,85.65062999999999,128.7984917,197.23168520000067,20.152777,85.65062999999999,128.7984917,197.23168520000067,,,,,,,,,0.0,70178528.33333333,0.07168046491410054,35697.0,39.790195,57.838149,268.8015067999999,853.3955565599998,38.468529000000004,52.74189040000001,105.69494049999972,790.6787943199995,46.376517,495.3006442000003,762.5351650000003,1001.5566507599995,48.7764185,526.0525915000001,768.3365995,1004.8153223000004,0.0,102373419.81666666,0.08579063776601209
0.5,41359.0,55.261403,176.96366220000002,223.56136159999997,356.1495306599987,48.6520825,163.7784305,212.96761775,334.015289100002,65.8691645,188.97404670000026,235.54964214999995,348.44473467000006,106.083232,242.5732158,289.44760759999997,427.3200730399994,0.0,122120044.23333333,0.0835948858692586,33680.0,268.871571,434.884021,462.2772387999999,529.1312897399999,268.871571,434.884021,462.2772387999999,529.1312897399999,,,,,,,,,0.0,86311838.75,0.081390640587886,35084.0,18.642223,48.90172960000001,87.59962369999997,465.8031871800008,18.642223,48.90172960000001,87.59962369999997,465.8031871800008,,,,,,,,,0.0,72537110.71666667,0.07028110290540798,37034.0,39.418602,193.1617009,266.48592094999987,499.63105183999994,36.253018,149.6635024000001,232.84812359999995,446.88710155999905,51.678671,254.66423640000008,353.4391013000002,574.9767992400002,68.034064,299.2650661,399.99260980000014,596.5204762700015,0.0,105528520.1,0.08439732143435764
1.0,34554.0,55.533187,228.01357159999998,276.81086159999984,445.7710141799996,47.254923500000004,214.308605,253.30281125,412.04120750000004,81.283065,250.7006054,300.18176005000004,477.9703709600003,136.664801,318.4781746,394.7717102999997,644.7762517000001,0.0,101671162.2,0.08822200740869363,33390.0,227.9271105,435.0511835,502.58998125,656.0722635,227.9271105,435.0511835,502.58998125,656.0722635,,,,,,,,,0.0,83743000.38333334,0.08055885018468605,30084.0,18.9916785,102.5143808000001,191.60741034999995,245.45089167000012,18.9916785,102.5143808000001,191.60741034999995,245.45089167000012,,,,,,,,,0.0,62283462.93333333,0.0751452352967247,32020.0,45.834492,215.23072300000004,253.81655865,410.35317277999985,39.915370499999995,206.19852280000003,237.34568689999978,381.45739117000005,57.910899,225.3786462,266.4554257499999,410.6409468600015,108.3052515,282.4524282,342.8119728000002,647.17456649,0.0,90166908.06666666,0.08801805625650636
1.5,24156.0,71.9067965,306.30092790000003,411.7834607500002,683.5508181400008,55.586055,271.3521435,361.98632899999996,653.0738862500004,122.01981,354.11816960000016,473.2625755999998,744.0917617600002,239.396034,490.2566346000001,642.8644648,868.5516748799982,0.0,70854401.15,0.10068256429044546,30136.0,238.148836,498.33520700000025,608.3370349999999,853.0007295200004,238.148836,498.33520700000025,608.3370349999999,853.0007295200004,,,,,,,,,0.0,74803854.7,0.0833248305680913,22031.0,18.972896,191.34217370000007,219.61578005,408.01399528,18.972896,191.34217370000007,219.61578005,408.01399528,,,,,,,,,0.0,45383804.05,0.08727139399028641,23042.0,54.840034,267.652899,370.20520799999997,640.198924,45.39554,244.277653,317.25825575,604.1818053499999,71.632448,289.4451852,400.76513639999985,675.0428457200005,203.833527,423.5130317,562.01196145,797.2150852900002,0.0,64798252.63333333,0.10029359659173105
2.0,18494.0,111.182171,414.716752,543.86294,865.4247733999991,76.627636,366.1519962,475.5645842,806.1893989200016,176.756956,453.31476080000004,592.3022684999995,850.2849386999999,300.969985,638.968895,773.202897,1450.7344394,0.0,54018892.9,0.11330041408024226,26180.0,263.937177,590.9265767999998,726.2105021999996,1026.49225531,263.937177,590.9265767999998,726.2105021999996,1026.49225531,,,,,,,,,0.0,64019379.1,0.08767714216959512,16164.0,22.372748,214.37581010000002,249.4264799999998,591.0270931700021,22.372748,214.37581010000002,249.4264799999998,591.0270931700021,,,,,,,,,0.0,33250876.733333334,0.10393575443372105,16573.0,83.377519,379.7775862000001,522.5398196999992,831.8252549400004,62.2561185,320.2628714000001,461.3556866499998,785.6958534600002,128.825475,432.011558,575.5725275,817.1165452000009,259.34328600000003,611.7540175,736.778215,1155.2197958999966,0.0,46648677.5,0.11753898207928559
2.5,14626.0,174.82448,508.42004800000007,667.5393061999998,1047.1066793199986,133.768963,443.0716414,600.4579203000001,923.6526655999995,224.885827,596.0753756000001,742.9497520999998,1178.0628981600003,392.973693,798.0625138000001,965.5128219999998,1564.797411360001,0.0,42755640.31666667,0.12786221840102105,21742.0,308.198239,730.0851959999999,893.3180753999999,1424.2480002000023,308.198239,730.0851959999999,893.3180753999999,1424.2480002000023,,,,,,,,,0.0,52640179.9,0.09510641146168707,12160.0,29.891423,237.71033770000003,355.8221962999999,641.658102389999,29.891423,237.71033770000003,355.8221962999999,641.658102389999,,,,,,,,,0.0,24872582.15,0.12437924695723683,13001.0,156.088849,480.11442160000007,639.2263025,910.3717580599991,115.6860955,434.2535753000002,586.7083044999999,844.77438851,188.4784365,523.974148,677.848749,962.4819834500008,324.222338,709.892485,863.9768067999998,1284.9254300000002,0.0,36705051.266666666,0.13453588380380996
3.0,12416.0,203.2419975,617.2798205,769.752383,1158.3574500500004,168.7490665,533.1179152999999,685.6919908999998,1057.6220815699999,270.88176599999997,693.5908629,850.4182707999998,1250.3055385000002,469.5299595,919.1242043999999,1090.7533240999999,1468.29257353,0.0,36356678.3,0.14031359262242268,19896.0,341.15812,796.008974,968.7393356499996,1510.0610191900007,341.15812,796.008974,968.7393356499996,1510.0610191900007,,,,,,,,,0.0,47356010.93333333,0.09861882884331859,10999.0,28.816544,256.5389890000002,406.75769859999986,687.7725249200003,28.816544,256.5389890000002,406.75769859999986,687.7725249200003,,,,,,,,,0.0,22456023.633333333,0.13311396242082615,10162.0,185.87815999999998,649.2636074999999,848.2314337999995,1438.4000904199988,147.8632205,568.9736035,747.0624767500001,1326.9521362000007,222.337081,719.5789080000002,947.2503389999997,1474.8375804800003,434.850114,1014.8608816000005,1266.1609678999998,1724.9188534,0.0,28569695.566666666,0.15611040261103457
4.0,8381.0,263.255616,894.4033324,1189.7653005999998,1980.56251956,222.6054495,768.8652976000002,1033.9387857,1728.4565552000015,374.381776,995.7425717000018,1320.3324067999997,2315.8659152799996,676.43459,1441.1531466000001,1800.8542705000002,3037.372307779997,0.0,24412674.316666666,0.17936445368492224,13725.0,422.084313,1128.7894191,1566.8570649999992,2812.3148730900025,422.084313,1128.7894191,1566.8570649999992,2812.3148730900025,,,,,,,,,0.0,31961780.366666667,0.12052718450516091,6476.0,107.644305,523.5857718,698.4614957999997,1301.6155408399998,107.644305,523.5857718,698.4614957999997,1301.6155408399998,,,,,,,,,0.0,13285833.183333334,0.1977635366996088,7367.0,234.797303,853.3529466000002,1189.2650080999956,1909.6971062900002,211.927334,769.1047466000002,1043.373226799999,1786.9312109199998,296.241337,908.2259785999998,1225.0217637999992,1939.5657068799976,601.6678405,1375.3527884000002,1699.03666395,2524.6971692900092,0.0,20721526.216666665,0.19403156296095198
