x_var,Detock_throughput,Detock_p50,Detock_p90,Detock_p95,Detock_p99,Detock_lsh_p50,Detock_lsh_p90,Detock_lsh_p95,Detock_lsh_p99,Detock_fsh_p50,Detock_fsh_p90,Detock_fsh_p95,Detock_fsh_p99,Detock_mh_p50,Detock_mh_p90,Detock_mh_p95,Detock_mh_p99,Detock_aborts,Detock_bytes,Detock_cost,Detock_input_throughput,janus_throughput,janus_p50,janus_p90,janus_p95,janus_p99,janus_lsh_p50,janus_lsh_p90,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p90,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p90,janus_mh_p95,janus_mh_p99,janus_aborts,janus_bytes,janus_cost,janus_input_throughput,calvin_throughput,calvin_p50,calvin_p90,calvin_p95,calvin_p99,calvin_lsh_p50,calvin_lsh_p90,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p90,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p90,calvin_mh_p95,calvin_mh_p99,calvin_aborts,calvin_bytes,calvin_cost,calvin_input_throughput,slog_throughput,slog_p50,slog_p90,slog_p95,slog_p99,slog_lsh_p50,slog_lsh_p90,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p90,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p90,slog_mh_p95,slog_mh_p99,slog_aborts,slog_bytes,slog_cost,slog_input_throughput
1200.0,39687.0,9.083874,146.2532226,147.7159838,151.20492983999998,7.962248,143.144384,144.8310162,147.84281434000007,145.127407,148.2313764,149.4523334,160.6594664,146.62064550000002,149.66164659999998,150.87450665,162.2839918799999,0.0,118510781.05,0.08529784617129035,43050.0,17567.0,135.220696,138.79698140000002,141.52254359999998,178.00923578000047,135.220696,138.79698140000002,141.52254359999998,178.00923578000047,,,,,,,,,0.0,47260589.3,0.11158489133033528,17852.0,38614.0,47.181039,142.2225358,144.88394300000002,153.2548786599999,47.181039,142.2225358,144.88394300000002,153.2548786599999,,,,,,,,,0.0,80211249.95,0.06783096801678148,210721.0,38929.0,10.219088,148.6210361,150.77859635,155.06482077,8.900949,143.7689868,145.791599,149.4165518,147.560525,151.9023384,153.4812586,161.24340414000005,149.3402785,153.591488,155.21471655000002,164.2710447600002,0.0,111752657.46666667,0.08348668471662085,40835.0
1300.0,42194.0,10.327445,147.4917354,149.083788,153.44857479999993,8.982100500000001,144.330972,146.11971035,149.56172031000003,146.239906,149.657375,151.0084816,172.66621358000003,147.850001,151.2302625,152.865697,186.6361435499995,0.0,125447536.91666667,0.0835178162376957,45500.0,18855.0,135.611239,140.6716906,147.26446479999998,198.53190192000002,135.611239,140.6716906,147.26446479999998,198.53190192000002,,,,,,,,,0.0,50407973.416666664,0.10730095297445419,18200.0,37059.0,46.565795,142.3150132,144.759186,170.69569944000182,46.565795,142.3150132,144.759186,170.69569944000182,,,,,,,,,0.0,77322267.1,0.06911803723791793,227500.0,39214.0,11.4660495,149.9913161,153.86755495,216.76687150000006,9.666754,144.4390798,147.0703949,194.90058725999975,148.18854549999998,155.183502,188.86885419999993,238.18184383000002,150.116014,188.308167,210.180869,246.33664660000017,0.0,112656961.7,0.08334113413576785,44200.0
1400.0,44709.0,11.4299295,148.86659799999998,150.61455769999998,156.07103320999997,9.713922,145.4753131,147.38977915,151.31412623,147.388813,151.2215806,153.0070766,195.65864608000012,149.241802,153.0448156,154.979526,199.56004612000004,0.0,132344519.68333334,0.08190499437846223,49000.0,20179.0,135.776244,141.2311072,148.2343242,226.39019283999974,135.776244,141.2311072,148.2343242,226.39019283999974,,,,,,,,,0.0,53646160.35,0.10347010292878735,19600.0,40879.0,49.7260895,148.4459182,152.76937805,171.70452063,49.7260895,148.4459182,152.76937805,171.70452063,,,,,,,,,0.0,95274076.31666666,0.07144209805360537,245000.0,38747.0,12.001054,151.451083,183.12529969999977,301.21614812,9.800080999999999,144.993662,151.57314825,260.0743792999997,148.306512,173.82370620000012,216.55224019999997,321.5332286000002,150.39681,216.259776,272.371336,355.6140255999999,0.0,111645751.71666667,0.08382365174938276,47600.0
1500.0,45799.0,14.08851,151.33524979999999,155.136552,171.37372524000034,11.030214,147.1688222,150.2982846,162.38450602000003,148.66013049999998,156.2574503,161.34302319999998,225.92365822999986,150.87125,160.139287,165.18447725000001,238.4514574500007,0.0,135446995.6,0.08131050704163846,53812.0,20940.0,136.463727,154.952808,193.03295809999966,245.42087873999998,136.463727,154.952808,193.03295809999966,245.42087873999998,,,,,,,,,0.0,55355510.86666667,0.10134241725565106,22316.0,41374.0,49.4228535,149.4376397,152.61432585,160.37457294,49.4228535,149.4376397,152.61432585,160.37457294,,,,,,,,,0.0,92272536.21666667,0.06913643168012118,263402.0,38879.0,12.428116,154.3823219,200.33373674999996,352.02882469999946,10.437304000000001,147.90420899999998,184.23251675,329.2973203499996,149.216904,158.40946610000006,314.43218564999995,409.27800536000035,151.3072475,312.9723882,341.7271298,436.76798428,0.0,111832152.01666667,0.08363494535181802,51044.0
1600.0,46129.0,20.592934,153.80914420000002,169.58110449999998,207.78865222000016,12.294343999999999,147.7745845,154.9302645,193.57901660000013,148.889241,171.6154288,188.21725119999996,226.19543338000008,151.686035,185.9267964,201.16103285,232.98919065000013,0.0,136385627.0,0.08113578312991827,57400.0,22897.0,136.33505050000002,144.3307625,154.31858874999998,218.7059098700003,136.33505050000002,144.3307625,154.31858874999998,218.7059098700003,,,,,,,,,0.0,60133233.96666667,0.09685394066180432,23803.0,41072.0,56.7575075,155.3144039,160.26145345,290.79232231,56.7575075,155.3144039,160.26145345,290.79232231,,,,,,,,,0.0,86932041.7,0.06704423534281262,280962.0,39648.0,12.230376,154.5216112,262.7678896,417.3591403999999,10.298967,147.98233960000002,247.27349919999995,394.9947480399994,149.30347,159.18343819999998,362.3644146,433.7991058,151.338351,352.53075679999995,410.65186759999995,443.15172124,0.0,113983601.2,0.08309806355932203,54447.0
1700.0,45750.0,26.804935,158.0317086,186.9311812,277.84273453000014,12.4935735,148.97346449999998,168.46814849999998,238.1388011500001,149.256881,184.8008858,203.8072788,354.77619008,152.157342,202.4772286,223.66317579999995,395.47763379999975,0.0,134963504.0,0.08118623125683061,59500.0,23404.0,136.69089350000002,159.81499290000002,196.63129539999994,307.30093974,136.69089350000002,159.81499290000002,196.63129539999994,307.30093974,,,,,,,,,0.0,61382747.9,0.09582357537173133,23800.0,42932.0,58.11539,152.6376028,162.2088401,178.83058799999998,58.11539,152.6376028,162.2088401,178.83058799999998,,,,,,,,,0.0,89233078.71666667,0.06521153392186094,297500.0,38353.0,12.0724595,151.9310613,420.84056764999985,602.1377525699997,10.3766905,145.8304035,384.6878385,581.0811727,148.423633,155.1490128,398.1201420499878,671.71057376,150.363042,277.7109924000005,594.9815258,698.89219189,0.0,110684235.96666667,0.08418336816763573,57800.0
1800.0,44874.0,30.626226,166.0266155,197.5568868,350.5618303500001,15.103922,151.5906614,177.4432264,294.08797586000003,150.328422,191.4232982,243.65968739999997,366.52928292000007,154.7996425,240.9990715,288.1193547,507.98593540999934,0.0,132766295.26666667,0.08179181497823537,64575.0,25956.0,136.51733,142.347069,147.0742133,183.67436872000005,136.51733,142.347069,147.0742133,183.67436872000005,,,,,,,,,0.0,67361468.53333333,0.09100899101042789,26779.0,42216.0,78.763747,160.44576279999998,164.56097419999998,175.28167711999984,78.763747,160.44576279999998,164.56097419999998,175.28167711999984,,,,,,,,,0.0,93409050.21666667,0.06829593055555554,316082.0,40158.0,13.919731500000001,155.36082950000002,329.11862399999995,574.9244206499998,11.87869,148.6850674,278.2862453999993,521.91561464,149.5031545,159.81906670000004,397.56292515,637.5988325000001,151.453573,374.7495662000002,531.0316335,661.40061988,0.0,115494887.11666666,0.08279540172153327,61253.0
1900.0,44641.0,46.722151,178.7836196,218.86953139999997,297.90510544000006,20.230698,155.26311,184.08318649999995,287.57960385999985,149.942252,219.266037,274.727261,322.576616,164.61305,269.581382,292.7483802,401.55033419999904,0.0,132420549.1,0.08206381985170581,66500.0,26782.0,136.970672,146.772685,162.0941345,275.61370900000065,136.970672,146.772685,162.0941345,275.61370900000065,,,,,,,,,0.0,69076416.8,0.08948279949219624,26600.0,43737.0,61.531279,155.82653200000001,160.1754724,182.23234130000003,61.531279,155.82653200000001,160.1754724,182.23234130000003,,,,,,,,,0.0,90974471.6,0.06480758698584722,332500.0,40922.0,15.774711,157.6842697,310.3523632999996,673.4082022100001,13.105238,149.6855767,241.7404612999999,619.3100370499999,150.646063,179.77678719999994,348.4366857999987,700.3146598800002,152.641913,339.105394,524.973483,925.4362634000007,0.0,117437509.98333333,0.08219906650864245,64600.0
2000.0,45155.0,53.592130999999995,186.53849669999994,231.25223664999993,372.27278998,19.2281615,155.6979397,213.05225954999995,338.5609132599974,152.1554345,228.6078114,255.09616264999997,425.83427665999807,156.3937125,250.36325689999998,314.45714739999937,553.2509366999998,0.0,133335404.23333333,0.08153489280625993,70000.0,28099.0,137.341064,153.08477,171.6012175,220.38232090000002,137.341064,153.08477,171.6012175,220.38232090000002,,,,,,,,,0.0,72296694.91666667,0.08758083555761177,28000.0,43226.0,65.88323700000001,172.57500149999998,180.169433,275.0624223500004,65.88323700000001,172.57500149999998,180.169433,275.0624223500004,,,,,,,,,0.0,101338227.38333334,0.07036886474961057,350000.0,39816.0,19.768562,158.0641163,354.7021965499988,859.3161748300005,16.31465,151.8108104,284.83248759999634,821.9260422000008,152.663508,163.45217780000002,385.49475959999984,893.1347778400001,154.732709,264.1576589000002,708.9491977999998,985.07648273,0.0,114679426.93333334,0.08309695948027596,68000.0
2500.0,33186.0,64.374869,253.250037,627.029974,1975.8616527999989,12.058535,180.06225150000014,225.87867054999998,1199.269519039999,208.780822,1070.434940800001,1744.8597887,2361.15821231,217.6128,1096.1775458000004,1753.826102,2362.231294919999,0.0,98028418.36666666,0.08966336308483498,87500.0,32922.0,139.35523849999998,178.1558196,223.83507045,362.1120407500001,139.35523849999998,178.1558196,223.83507045,362.1120407500001,,,,,,,,,0.0,82509900.2,0.0809549238806877,35000.0,44046.0,87.975882,144.2069856,162.09759349999985,315.89706222000046,87.975882,144.2069856,162.09759349999985,315.89706222000046,,,,,,,,,0.0,90383477.93333334,0.0640845833598208,437500.0,38380.0,37.55466,178.6524202,273.0491576999999,1566.7738816400006,33.506643,170.605678,242.05354725,1489.8274620999964,168.96023,196.0035372,285.0601553499999,1590.1524886199998,171.75546,272.5265192,953.4516501999993,2097.516133760001,0.0,109451572.35,0.08348179903595622,85000.0
3000.0,38081.0,89.08423,472.2860915999998,632.3275888999997,788.2820976199997,59.84433,356.13533989999996,567.3673099999994,759.728290059998,189.2255665,626.6068681000002,730.19096365,844.84842688,223.509754,691.665174,772.006168,873.1574625999999,0.0,113925260.21666667,0.08648683606873069,107625.0,36383.0,141.124869,232.91886420000006,292.9708596,381.3258825999999,141.124869,232.91886420000006,292.9708596,381.3258825999999,,,,,,,,,0.0,90484903.93333334,0.07763785500554286,44632.0,41477.0,100.967363,166.64109,404.145997,823.2456513999999,100.967363,166.64109,404.145997,823.2456513999999,,,,,,,,,0.0,85992465.65,0.06593652658099669,526804.0,43445.0,69.394277,301.5928138,401.9478357999999,512.8521012799999,62.977632,279.8034976000002,357.4690006999999,489.9571178600003,200.234195,400.6784028,480.66434310000017,555.0553122200005,205.0058735,468.25520860000006,500.8944624999999,574.4534553899999,0.0,123936295.15,0.0804172149384279,102089.0
4000.0,36825.0,89.89789250000001,455.2980936000001,858.2793133999998,1500.1015665600007,84.864041,403.5212271,781.3771167999998,1461.6016942300012,218.5130535,488.2195502000002,896.58096265,1542.55342825,221.2102445,878.4534678,1335.0391088999988,1663.2593141800007,0.0,111143499.86666666,0.0879258655080335,140000.0,38396.0,151.917563,330.1453417,467.6265940999998,664.1943115999993,151.917563,330.1453417,467.6265940999998,664.1943115999993,,,,,,,,,0.0,94985704.5,0.07591192025210959,56000.0,35277.0,140.590172,654.0816178,761.1209637499998,954.6878141899997,140.590172,654.0816178,761.1209637499998,954.6878141899997,,,,,,,,,0.0,73119424.56666666,0.07022673388704634,700000.0,39851.0,79.038501,289.28141469999997,734.1294488499998,2075.0157676999997,75.450403,216.826361,501.73038780000013,1900.6525094399974,214.299123,928.6675687000001,1683.7271978999995,2301.7091857900004,216.588387,984.6990302000002,1766.2063748999985,2376.012307080001,0.0,114126364.25,0.08274641251160574,136000.0
5000.0,38307.0,134.859747,586.8125126000002,1004.3459295,1562.230638799997,126.809556,517.4361304,961.5398639999999,1509.4391262399997,257.309754,603.6089988999998,1031.7755935999971,1609.6119096600014,261.2603385,999.4184964000003,1342.65441985,1737.8377460999998,0.0,115552325.51666667,0.08682607644381794,175000.0,35291.0,208.923183,437.32024349999995,774.66123975,1380.1316085499918,208.923183,437.32024349999995,774.66123975,1380.1316085499918,,,,,,,,,0.0,88676843.21666667,0.07901552419408159,70000.0,43348.0,168.035621,444.8426924,504.6546766,595.0199398,168.035621,444.8426924,504.6546766,595.0199398,,,,,,,,,0.0,89986550.35,0.0649333534880502,875000.0,45266.0,112.2998745,495.8759204000001,808.8607148999997,1162.1080321900008,106.246058,433.0975220000001,760.1424071499999,1080.33883402,243.948135,525.7723168000002,844.7115695999979,1200.6993073,247.732903,830.7731638,1059.650837,1212.0985845999999,0.0,128700335.78333333,0.07928703034654414,170000.0
7500.0,40348.0,256.837138,743.4507157,1004.7074186999998,1930.8413016999998,225.0047025,704.5792692000011,943.5970798999997,1879.6872149200003,351.695644,788.7517942000001,1029.680866,1939.7366371499993,359.66794400000003,987.9692161000006,1595.07712655,2150.16922639,0.0,121378693.86666666,0.08532204514061002,262500.0,35247.0,346.352652,778.4987478,827.8590642999999,2236.510451059976,346.352652,778.4987478,827.8590642999999,2236.510451059976,,,,,,,,,0.0,88397735.01666667,0.07895578915463253,105000.0,37626.0,246.067668,735.2871006000001,1494.8343102999997,1930.02981858,246.067668,735.2871006000001,1494.8343102999997,1930.02981858,,,,,,,,,0.0,77988184.9,0.06843043900494339,1312500.0,42228.0,201.796032,824.6391058,1528.9594963999987,2081.104095879997,197.7418535,732.7475181000003,1478.2530051499996,2017.0989461899999,332.176146,841.5501800000005,1495.0300003999996,2107.664018339997,340.06530599999996,1490.8725058,1852.6549209000004,2298.1525026400004,0.0,120664893.3,0.08118541882163494,255000.0
10000.0,42748.0,354.2667835,1040.4676399000004,1262.4131306499994,1837.567371199998,324.528021,962.044345,1206.9028046999997,1779.4991186599998,444.26815999999997,1155.0395461000003,1330.487445,1955.4271496299996,476.666596,1283.404606,1487.0793889999998,2137.4905384599983,0.0,128222768.03333333,0.08373386733102521,358750.0,35669.0,274.7446375,1285.7541321000035,2170.0731710999858,3017.25365374,274.7446375,1285.7541321000035,2170.0731710999858,3017.25365374,,,,,,,,,0.0,89551647.81666666,0.07866867465679814,148774.0,34818.0,365.545087,1114.702179600005,2418.7947227,4092.1734069400027,365.545087,1114.702179600005,2418.7947227,4092.1734069400027,,,,,,,,,0.0,72123601.16666667,0.07058050500698872,1756015.0,48991.0,279.0015965,657.9305863000002,2081.911851749999,2596.85539187,270.624784,575.103299,1986.73517675,2555.3490754499994,409.034318,720.3837982000003,2097.87760395,2657.43041843,426.69918900000005,2079.6528637,2336.9074193,2745.012674859999,0.0,137980309.11666667,0.07704693070836141,340298.0
25000.0,40834.0,827.58659,3356.432247,4388.60542339999,6283.348362070001,803.86287,2986.2224330000035,4185.352640099998,6050.5209614199875,932.690993,2817.1750736,4223.755846799984,6588.834646559992,964.6787755,4163.7992525,5373.719896850001,6846.23755164,0.0,122063685.13333334,0.08464205570521298,896875.0,40472.0,1172.1984855,2212.1417232,2472.818632849999,2952.26115519,1172.1984855,2212.1417232,2472.818632849999,2952.26115519,,,,,,,,,0.0,99989767.35,0.07449089115932002,371936.0,40432.0,861.828347,2751.237342,2822.9213790000003,2893.1728283,861.828347,2751.237342,2822.9213790000003,2893.1728283,,,,,,,,,0.0,83502546.46666667,0.06640905543463924,4390038.0,43552.0,751.991483,1752.455848200001,3617.018260299966,10008.749632910001,735.1386525,1507.5844929999998,2920.4389904499994,9326.045111689982,884.6724885,2143.8007196,3893.5218644499932,10863.870238180038,896.4393520000001,3818.7027293999936,6733.701105149916,11919.77535428,0.0,122864253.11666666,0.07972733886694834,850745.0
50000.0,48780.0,1781.955805,3642.3579332000013,5530.496695999999,8259.308831959986,1690.0395975000001,3510.043069,5271.2925505,8133.985793250001,1916.042234,3769.0245639,5667.8441852,8530.812928469986,2471.647704,5316.090841,6892.8876535,8878.658432,0.0,143107853.65,0.07948251482164821,1793750.0,42392.0,1986.680581,5650.713153500001,6364.439297999999,8064.094283899998,1986.680581,5650.713153500001,6364.439297999999,8064.094283899998,,,,,,,,,0.0,103978863.45,0.0729990863606341,743872.0,44926.0,1619.931221,4811.8070552,5548.498124,6097.22730872,1619.931221,4811.8070552,5548.498124,6097.22730872,,,,,,,,,0.0,91793142.36666666,0.06345685899775928,8780076.0,51165.0,1887.945318,3289.0251934000016,4811.506678300002,5476.1260020200025,1786.5800715,3117.2608166000005,4691.194745649997,5381.11369032,2109.336211,3405.6140021999995,4871.96458035,5733.664508500001,2474.908795,4501.557129000001,5270.109363500001,5905.89895788,0.0,142128707.85,0.07539478465748069,1701491.0
