x_var,detock_lsh_p50,detock_lsh_p95,detock_lsh_p99,detock_fsh_p50,detock_fsh_p95,detock_fsh_p99,detock_mh_p50,detock_mh_p95,detock_mh_p99,detock_read_p50,detock_read_p95,detock_read_p99,detock_write_p50,detock_write_p95,detock_write_p99,janus_lsh_p50,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p95,janus_mh_p99,janus_read_p50,janus_read_p95,janus_read_p99,janus_write_p50,janus_write_p95,janus_write_p99,cockroachdb_lsh_p50,cockroachdb_lsh_p95,cockroachdb_lsh_p99,cockroachdb_fsh_p50,cockroachdb_fsh_p95,cockroachdb_fsh_p99,cockroachdb_mh_p50,cockroachdb_mh_p95,cockroachdb_mh_p99,cockroachdb_read_p50,cockroachdb_read_p95,cockroachdb_read_p99,cockroachdb_write_p50,cockroachdb_write_p95,cockroachdb_write_p99,calvin_lsh_p50,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p95,calvin_mh_p99,calvin_read_p50,calvin_read_p95,calvin_read_p99,calvin_write_p50,calvin_write_p95,calvin_write_p99,slog_lsh_p50,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p95,slog_mh_p99,slog_read_p50,slog_read_p95,slog_read_p99,slog_write_p50,slog_write_p95,slog_write_p99
0.0,,,,,,,,,,,,,,,,447.16891250000003,1373.792563,2210.231209760001,,,,,,,419.930872,1240.6404539999987,1736.5154541199986,449.93416,1385.3226182999995,2260.7955996000005,,,,,,,,,,24.03504098360662,26.966393442623055,28.39344262295092,584.1977280826816,778.5214183891936,791.7408321454312,158.73579,404.6962410999999,559.0185706899999,,,,,,,159.067423,409.8161831999994,558.2609250399992,158.709554,404.2583251999996,559.02434788,,,,,,,,,,,,,,,
0.01,9.546117,19.195992399999998,29.848683639999994,8.343486,19.315540199999994,63.43797515999979,9.159924,126.19865719999943,218.7284107999999,10.4415275,20.084723049999994,31.27363641999998,8.707366,42.84335039999988,171.4776880199997,421.22746800000004,1577.6786341999998,2585.5383326499996,,,,,,,402.52856499999996,1434.177055800001,2232.9758857900015,422.92391499999997,1591.4456370999997,2618.7255497300184,,,,,,,,,,22.009118852458972,24.916700819672137,25.969672131147565,702.7127851033514,958.8475588025701,972.5359586600165,162.124009,484.7528343999999,630.8278419199995,,,,,,,163.561112,486.09029869999983,623.55821068,162.02180249999998,484.63250585,631.5173291500001,10.36621,27.490642399999984,91.37308963999983,8.977053000000002,31.351154349999984,148.81671659999986,9.895401,162.5138402,263.8168670799999,11.36746,28.678413799999994,93.73682479999972,9.394281,99.26057734999956,229.13805158
0.02,9.066447,15.9963445,21.47528019999998,7.934177,15.087039899999997,130.18762035999995,9.142166,154.95206459999977,245.49933514,9.984856,16.6533226,23.46906343999994,8.4482495,127.71150165000002,219.82821173999983,391.63897099999997,1770.7187764999999,3310.1074828999976,,,,,,,369.616617,1606.956838799998,2404.9748134199995,393.760492,1789.006138,3402.5940150399997,,,,,,,,,,44.44086651053867,61.16814988290399,62.13079625292741,657.2449546889206,926.4223602484533,941.0384482232005,162.765728,542.2140899999999,737.8417454000005,,,,,,,163.50438400000002,536.612841999999,740.402871820001,162.713516,542.740072,737.7138186000003,9.954175,18.436899699999998,28.18994253999995,8.7974305,20.873382799999995,160.04384875999975,10.117117,175.47262380000004,269.48957001000025,10.932573,19.392858599999997,30.773762880000014,9.343437,158.85079965,247.62999879000026
0.05,8.420108,14.616446300000002,17.11113058000001,7.5841815,54.666215900000005,170.9303872,9.929234,212.37849399999996,253.05850948000005,9.247173,15.16146945,18.236538079999985,8.3518315,162.68903054999993,246.02145646000008,482.602127,1453.125419699999,2474.2085514200007,,,,,,,458.715418,1289.3993398999996,1749.09545778,484.886344,1467.5435,2545.2417200999985,,,,,,,,,,40.224077868852575,44.662602459016554,47.96301229508211,782.7734319315772,1104.3106735567126,1122.5527530292713,161.341627,532.3046664999999,749.3697052000007,,,,,,,162.728345,522.368,740.3012706000003,161.25164,533.3068138999998,750.43136112,9.167679,16.125744750000003,20.34250809999999,8.270344,81.56186379999998,194.44289364000002,11.118665,241.1416375,277.90110030000005,10.120034,16.903987799999996,25.212046119999947,9.123802,186.65665419999993,271.54185359999997
0.075,8.388109,14.4928632,16.769362239999996,7.6906615,87.17779364999986,211.13179774000002,35.508828,221.090129,254.31098319999998,9.2094715,15.073118949999998,17.723052109999983,8.658052,193.0370565,250.2621275500002,376.5827035,2113.32180005,3560.81268059,,,,,,,359.482764,1932.3902107999997,2983.232330519999,378.107106,2126.9439921999997,3628.0963493000017,,,,,,,,,,21.319467213114795,24.26772540983613,24.72305327868859,586.9585709194564,827.5766037063721,839.6254454740103,163.57089000000002,651.59142375,963.4764633000009,,,,,,,164.917021,665.9108245,976.2143389000012,163.481356,650.3291452,962.3700839999999,9.074446,15.851493000000001,20.41575600000003,8.261787,146.98399770000003,238.86383550000022,74.2348465,250.8092980499999,279.27908379,10.106388,16.621329,35.257787319999814,9.388124,209.08661839999994,274.55570711999997
0.1,8.348098,14.466456849999998,16.749308299999992,7.805437,125.94570999999999,218.72729629999984,71.535549,223.9854295,254.51769442,9.079208999999999,15.08157765,17.80476044,8.972067,209.50771279999998,252.03103687000004,427.84795699999995,2070.8885356499986,3803.3946613899966,,,,,,,408.682106,1900.0778284,3186.143140120006,429.452376,2084.3965738999996,3843.0115180800003,,,,,,,,,,20.092110655737688,23.089344262295082,23.59620901639344,605.0247059871706,859.8253385602559,871.8196097648112,161.897441,579.7395115999999,827.0297748000005,,,,,,,161.943782,578.0122326000002,828.6249697200001,161.891843,579.83955475,826.7479768999993,8.953581,15.741235499999998,19.423112100000004,8.3793895,155.59357244999993,246.92952129,131.698729,256.1726477999999,280.48128091999996,9.87314,16.46762395,23.153242249999973,9.7683205,235.5538583499998,276.34922547
0.15,8.4300085,14.618698450000002,17.10052971,8.059462,144.569187,241.66180039999998,89.897612,242.6970352,254.75980964,9.205089000000001,15.112542799999998,20.030408649999973,10.415077,214.74020885,252.98045705,337.050503,2251.057499199999,3971.4353132799883,,,,,,,324.9071035,1964.3380990000014,2862.714692570007,338.19167,2280.423601,4098.306613880008,,,,,,,,,,23.71875000000005,30.986270491803356,31.183709016393525,619.1505345687783,851.4914825374581,864.1502940128687,162.459052,574.5006319999997,820.3820029399994,,,,,,,164.18111199999998,578.1770234999999,819.57507275,162.329337,574.0429281999998,820.5446852799996,8.987163,15.730696800000002,19.580580279999996,8.611118,177.41975319999997,262.25673300000005,154.5357405,265.47584625,280.99962074999996,9.9996485,16.3519571,32.05465289999995,11.523856,244.93467299999992,277.98091708000004
0.2,8.408946,14.5143521,16.833331240000025,8.23669,155.06267979999998,244.02618458,105.236678,243.7162277,254.94424849,9.2428775,15.0421979,18.054689839999998,23.658111499999997,220.06496414999998,253.53958967000003,411.345153,1957.5904621999987,3922.5774277800083,,,,,,,375.728079,1641.2572034999994,2701.8329840699994,414.941878,1990.2068925999977,4057.235590319999,,,,,,,,,,23.49098360655739,26.286885245901672,26.780635245901674,586.8824305060597,814.8968549537085,826.4585441910552,163.324535,513.4247869999999,733.1713050999998,,,,,,,165.1652085,522.4656174999986,753.3918409799999,163.1823105,512.4477029499999,730.2419796899997,8.9841535,15.6486315,19.311359799999966,8.7596705,184.95622004999998,268.9292155500001,155.79619300000002,268.06097235000004,281.09255085,10.066981,16.37055245,29.521388970000505,64.701511,248.73691029999995,278.49297506999994
0.25,8.4041265,14.59555825,16.672421200000006,8.4281295,170.73296525,246.16209054999993,122.7172205,244.35824004999998,254.9247525,9.304827,15.132622199999997,18.231559400000062,45.223621,221.45547249999998,253.60309,431.10521600000004,1905.3874695999998,2983.617883299998,,,,,,,406.42618,1761.6189387,2646.06096066,432.683959,1917.5851049999999,3014.6410332799996,,,,,,,,,,,,,,,,162.10866600000003,590.7747392499998,933.3130014899998,,,,,,,163.2970295,589.7263560999992,921.8176105499992,162.0389455,590.85289675,933.8908044,8.928067,15.509723299999996,18.550550320000028,8.948195,193.89882999999998,271.9369379599999,156.599283,269.1459517,281.38910554,10.067888,16.099450849999997,20.760001579999994,78.408929,251.54967345,279.0854249
0.3,8.432817,14.613027,16.86952763999999,8.573297,192.1450695,249.3857912,125.273226,244.37508565000002,255.02000668,9.461076,15.142103899999999,18.713938859999985,57.414979,222.051098,253.730236,445.3584125,1866.5012971499984,2984.0242036999975,,,,,,,434.692307,1788.5953905999997,2675.0038413999987,446.335579,1874.2640503999992,3016.378776279994,,,,,,,,,,24.818237704918044,28.021721311475456,29.22530737704923,618.2161707056277,866.1034836065854,878.2174893086577,161.08325,383.0133051999999,532.4141919599991,,,,,,,160.912287,386.414667,536.6567279999999,161.092324,382.70437874999993,531.8328471100002,8.925766,15.641242049999997,19.45668170000002,9.1747415,208.549879,273.2548421500001,156.8764875,269.04309975,281.23210811000007,10.224528,16.2442206,35.77488596000002,87.275719,252.4958775,279.0622237
