x_var,detock_throughput,detock_p50,detock_p95,detock_p99,detock_lsh_p50,detock_lsh_p95,detock_lsh_p99,detock_fsh_p50,detock_fsh_p95,detock_fsh_p99,detock_mh_p50,detock_mh_p95,detock_mh_p99,detock_aborts,detock_bytes,detock_cost,detock_fixed_cost,janus_throughput,janus_p50,janus_p95,janus_p99,janus_lsh_p50,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p95,janus_mh_p99,janus_aborts,janus_bytes,janus_cost,janus_fixed_cost,cockroachdb_throughput,cockroachdb_p50,cockroachdb_p95,cockroachdb_p99,cockroachdb_lsh_p50,cockroachdb_lsh_p95,cockroachdb_lsh_p99,cockroachdb_fsh_p50,cockroachdb_fsh_p95,cockroachdb_fsh_p99,cockroachdb_mh_p50,cockroachdb_mh_p95,cockroachdb_mh_p99,cockroachdb_aborts,cockroachdb_bytes,cockroachdb_cost,cockroachdb_fixed_cost,calvin_throughput,calvin_p50,calvin_p95,calvin_p99,calvin_lsh_p50,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p95,calvin_mh_p99,calvin_aborts,calvin_bytes,calvin_cost,calvin_fixed_cost,slog_throughput,slog_p50,slog_p95,slog_p99,slog_lsh_p50,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p95,slog_mh_p99,slog_aborts,slog_bytes,slog_cost,slog_fixed_cost
balanced,40148.0,8.576566,36.96511459999998,169.0658908400001,8.405634,17.485649999999954,32.11842303999991,128.62493949999998,249.25237125,265.0983098499997,,,,0.0,997013928.8666667,0.8195773905454335,0.247016594157174,40814.0,504.7346895,1293.7695583,1780.5662218100001,504.7346895,1293.7695583,1780.5662218100001,,,,,,,0.0,808156478.6458334,0.7291959557099821,0.2429857946347386,464.11111111111114,748.6875,8589.9375,12884.9125,,,,,,,,,,0.0,25733235.98125,22.64744392726538,21.368206847019387,25533.0,158.8242025,480.3488247,635.8471701899999,158.8242025,480.3488247,635.8471701899999,,,,,,,0.0,593350833.425,0.9059730110320194,0.3884080296957749,41018.0,9.215641,93.9452328,220.78472852000021,9.026182,23.801513199999988,100.01682512000002,161.6619585,294.5847991999999,463.7131773900013,,,,0.0,973589461.5270833,0.7997185966504881,0.24177732269301822
us-west+,36662.0,8.486079,60.98593499999999,167.8846224,8.321257,16.894378199999988,83.82457043999976,103.801714,339.4307690500004,1101.47701677,,,,0.0,931451077.4770833,0.892317100494419,0.2705041247673946,36434.0,371.415104,2010.33861599999,4368.760744659994,371.415104,2010.33861599999,4368.760744659994,,,,,,,0.0,740853742.4020833,0.8443975778294696,0.27219691009008673,518.5925925925926,205.52499999999998,1266.6875000000002,1656.7625,,,,,,,,,,0.0,28635655.985416666,20.943313355431364,19.123339522925292,25639.0,141.999351,981.0658288,1411.6441348599997,141.999351,981.0658288,1411.6441348599997,,,,,,,0.0,603509601.4791666,0.9897507272511818,0.38680222404236597,29527.0,8.634937,133.4421860999994,578.1455317799997,8.475878,16.017965999999998,413.93212459999984,148.812481,1286.5383887999978,2924.5212154800047,,,,0.0,706388614.4,0.9206989656999433,0.33586961839070073
us-west+_eu-west+,37697.0,9.020431,44.269169,159.67402639999924,8.839295,20.60486975,50.233018850000015,128.651839,228.16884999999996,688.5618853599983,,,,0.0,962761949.66875,0.9198510453051453,0.2630772268939762,37188.0,479.911978,1637.921300599998,2899.154082519986,479.911978,1637.921300599998,2899.154082519986,,,,,,,0.0,773202573.19375,0.8362765078826204,0.2666780203888948,522.8888888888889,194.77499999999998,1346.3750000000002,1820.3125,,,,,,,,,,0.0,25422604.389583334,20.2279590842143,18.96621334466638,23728.0,204.244955,438.03211899999997,601.56218422,204.244955,438.03211899999997,601.56218422,,,,,,,0.0,578509922.6083333,1.0382301853863458,0.41795440923053867,34000.0,9.186699,121.49243459999985,284.63474923999314,9.008925999999999,22.008067249999986,146.37942447999887,154.642692,764.307958,3585.479664300029,,,,0.0,848219618.8229166,0.9099531648717316,0.2916830065359477
us-west++,26636.0,8.036809,38.080050199999974,661.7581566799998,7.890356000000001,13.410761449999997,395.5985482599978,79.253627,1734.4927485,5747.32732158,,,,0.0,650417415.1125,0.8874789828041835,0.37232400594016446,36615.0,318.509674,2194.3367043,4225.854365039994,318.509674,2194.3367043,4225.854365039994,,,,,,,0.0,747129085.6895833,0.778707634464283,0.27085135114631215,357.0740740740741,3485.4624999999996,20669.525,23219.6625,,,,,,,,,,0.0,27151942.139583334,29.523366445849756,27.773571206306393,28608.0,123.111164,408.433818,654.00972325,123.111164,408.433818,654.00972325,,,,,,,0.0,713383494.0604167,0.9136984206403996,0.3466590541884165,25018.0,8.5728495,60.5619089499994,1403.4502899200002,8.425482,16.135837,999.0752283999971,126.465028,3429.7793945999965,7851.864134800004,,,,0.0,614789279.3,0.8823807291972003,0.39640347838445206
us-west++_eu-west++,29551.0,8.907014,77.32608,439.2965396999963,8.726377,18.667515,308.1022231999998,141.9200025,562.7420403499995,2096.8996823699995,,,,0.0,759511633.2708334,0.629330823792389,0.33559684011445373,37905.0,462.854787,1682.6727139999994,2559.1646527799994,462.854787,1682.6727139999994,2559.1646527799994,,,,,,,0.0,795360408.5145833,0.5014392682334492,0.2616336162042533,523.8518518518518,172.2125,1329.6125,1677.7375,,,,,,,,,,0.0,24723424.483333334,19.470725566459276,18.931348981900452,28961.0,91.387974,727.7009013999999,1955.73849982,91.387974,727.7009013999999,1955.73849982,,,,,,,0.0,678023822.9625,0.6099950247996347,0.342433694355244,23785.0,9.250911,148.03432209999997,1240.403329170017,9.059061,26.233366399999998,624.2287097600035,150.400254,2842.395847999991,7025.375698239994,,,,0.0,628883785.1333333,0.7191282522971997,0.4169527947118865
