x_var,Detock_cpu_usage_percent,Detock_mem_usage_percent,Detock_net_usage_percent,Detock_disk_usage_percent,Detock_aborts,janus_cpu_usage_percent,janus_mem_usage_percent,janus_net_usage_percent,janus_disk_usage_percent,janus_aborts,calvin_cpu_usage_percent,calvin_mem_usage_percent,calvin_net_usage_percent,calvin_disk_usage_percent,calvin_aborts,slog_cpu_usage_percent,slog_mem_usage_percent,slog_net_usage_percent,slog_disk_usage_percent,slog_aborts
0.0,70.83995172275641,66.17537354312354,3.9756165797322405,0.7550000000000001,0.0,68.8958412368881,65.36943006993008,2.7805064710000003,0.7525,0.0,66.57190493881119,65.89559440559441,1.7380757700983607,0.7525,0.0,69.51069906655843,66.31846428571428,4.262778236657853,0.7550000000000001,0.0
0.01,72.43379545454545,67.0896590909091,4.183754954928962,0.7550000000000001,0.0,67.53201174606643,65.773699009324,2.898651800666667,0.7525,0.0,64.96033624188311,66.69165909090908,2.455492807012163,0.7525,0.0,76.05414387175324,67.30291558441559,3.6365343140983613,0.7550000000000001,0.0
0.02,71.24855275974026,67.59512987012988,4.094714049180328,0.7550000000000001,0.0,68.64599675324675,65.96578246753245,2.945377485874317,0.7525,0.0,60.994517282196966,67.41090097402599,3.106173140327869,0.7525,0.0,75.64656777597403,67.70837987012986,3.669728902950819,0.7550000000000001,0.0
0.05,62.01266751802885,68.15645432692308,2.6515161083333334,0.7549999999999999,0.0,68.15822421328672,66.13882342657342,2.88637726968306,0.7525,0.0,59.30061105040792,68.10254487179488,2.9332737722185795,0.7525,0.0,77.29571327110389,68.13555194805194,3.8169529221639347,0.755,0.0
0.075,64.60951038284632,68.6414761904762,3.5342677989999998,0.7550000000000001,0.0,65.37366010551948,66.30448051948052,2.967392977639344,0.7525,0.0,53.86344088723776,68.69069405594405,2.606082236393443,0.7525,0.0,73.81528125,68.62826028138528,3.3513182531038255,0.7550000000000001,0.0
0.1,72.81682508116884,69.07931168831169,3.8972902670163934,0.7550000000000001,0.0,68.31994642857143,66.45769480519479,2.9464004301475413,0.7525,0.0,63.28965776150933,69.1490574009324,3.03633065242623,0.7525,0.0,81.59132561188812,69.10500349650349,4.020191076142076,0.7550000000000001,0.0
0.15,72.3795902534965,69.4511013986014,3.6725493502677597,0.755,0.0,65.3249847027972,66.62409090909091,2.809603579644624,0.7524999999999998,0.0,64.10261160714286,69.58209415584416,3.0614879596721316,0.7524999999999998,0.0,82.45601343968532,69.58098426573426,3.689265462084746,0.7550000000000001,0.0
0.2,70.6851975784632,69.80236363636362,3.415169662,0.7550000000000001,0.0,66.26076376748253,66.85608391608392,2.7895624347868853,0.7524999999999998,0.0,64.11688765661421,69.99934149184149,3.0705161415683055,0.7524999999999998,0.0,81.16674573863637,69.95507517482517,3.3312276183497267,0.7550000000000001,0.0
0.25,73.33155620941558,70.11025974025974,3.302780312819209,0.7550000000000001,0.0,69.80822093531468,67.00392307692307,2.9189947643107343,0.7525,0.0,54.88334804778554,70.38123921911422,2.8782906961912564,0.7525,0.0,82.7824135708042,70.26513111888111,3.120105558196721,0.7550000000000001,0.0
0.3,72.0225909090909,70.40657342657343,3.1860444593333335,0.7550000000000001,0.0,66.91578263663419,67.15725757575757,2.76036038295082,0.7525,0.0,58.65533315122378,70.73919405594404,2.857544593114754,0.7525,0.0,82.81919798951049,70.56622377622378,3.0186579530382516,0.755,0.0
