x_var,Detock_throughput,Detock_p50,Detock_p90,Detock_p95,Detock_p99,Detock_lsh_p50,Detock_lsh_p90,Detock_lsh_p95,Detock_lsh_p99,Detock_fsh_p50,Detock_fsh_p90,Detock_fsh_p95,Detock_fsh_p99,Detock_mh_p50,Detock_mh_p90,Detock_mh_p95,Detock_mh_p99,Detock_aborts,Detock_bytes,Detock_cost,janus_throughput,janus_p50,janus_p90,janus_p95,janus_p99,janus_lsh_p50,janus_lsh_p90,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p90,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p90,janus_mh_p95,janus_mh_p99,janus_aborts,janus_bytes,janus_cost,calvin_throughput,calvin_p50,calvin_p90,calvin_p95,calvin_p99,calvin_lsh_p50,calvin_lsh_p90,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p90,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p90,calvin_mh_p95,calvin_mh_p99,calvin_aborts,calvin_bytes,calvin_cost,slog_throughput,slog_p50,slog_p90,slog_p95,slog_p99,slog_lsh_p50,slog_lsh_p90,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p90,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p90,slog_mh_p95,slog_mh_p99,slog_aborts,slog_bytes,slog_cost
0.0,17565.0,37.314212,108.004622,182.8315745,371.55784430000017,37.314212,108.004622,182.8315745,371.55784430000017,,,,,,,,,0.0,199546178.48333332,0.2849942254293576,13689.0,138.243638,151.2034519,158.45072285,311.0052406600013,138.243638,151.2034519,158.45072285,311.0052406600013,,,,,,,,,0.0,139025323.55,0.27726689100737817,13132.0,138.309991,242.364275,465.79452749999996,1163.0209294,138.309991,242.364275,465.79452749999996,1163.0209294,,,,,,,,,0.0,87298424.53333333,0.21024737211899686,19691.0,32.127059,61.018240600000006,207.80203119999783,427.4315404,32.127059,61.018240600000006,207.80203119999783,427.4315404,,,,,,,,,0.0,218311557.38333333,0.2732837919692584
0.01,17528.0,32.326948,155.658492,206.255495,364.0115145000002,29.964972,99.201105,195.304567,352.4264575999993,162.527569,235.91359450000002,330.29545365,483.7466200599998,,,,,0.0,209926398.98333332,0.29743998058344745,13660.0,139.723284,151.8305875,159.54825090000003,242.59826516000032,139.723284,151.8305875,159.54825090000003,242.59826516000032,,,,,,,,,0.0,144932590.03333333,0.2865045242069302,15709.0,120.723866,259.4082674,319.1997267999999,644.059423639999,120.723866,259.4082674,319.1997267999999,644.059423639999,,,,,,,,,0.0,124820886.88333334,0.2235290430750949,15871.0,27.236707,62.4040377,158.68626694999986,1779.7261316299912,26.371978,53.387372,65.702751,353.7314269999985,163.401828,4157.589417599999,4721.7919122,4914.82048152,,,,,0.0,184857160.96666667,0.29690272946464197
0.02,17351.0,35.5642755,149.44617699999998,179.40289975,270.3665172999995,31.4442905,88.0545905,118.81017125,213.3313016499999,168.4141775,231.72714440000004,279.2968098499998,590.47156987,,,,,0.0,208147964.16666666,0.29842425700728115,13901.0,139.068042,154.58905750000002,164.7408315,209.1479005499999,139.068042,154.58905750000002,164.7408315,209.1479005499999,,,,,,,,,0.0,148917584.28333333,0.28727082121190317,16532.0,66.129156,1063.476695700001,1455.9898551499998,2166.957124130002,66.129156,1063.476695700001,1455.9898551499998,2166.957124130002,,,,,,,,,0.0,157897134.63333333,0.2524160835147996,15824.0,23.406467,152.81868440000002,243.9123181999999,1744.1975665600019,22.16978,43.202877400000006,146.30808879999992,487.78289808000096,155.6368025,1657.1209112000008,2181.4068022499996,2450.1063801500004,,,,,0.0,186544552.56666666,0.2999172807971014
0.05,12405.0,18.8699,152.300896,180.40245719999993,3290.6357536400055,15.986612,51.659708400000085,75.37685879999997,186.28553180000006,150.6714025,339.1500758999999,2314.5364681500196,13099.550565830003,,,,,0.0,159090966.5,0.33831675372833536,13459.0,141.918089,161.2480763,169.97897264999995,302.7675359099999,141.918089,161.2480763,169.97897264999995,302.7675359099999,,,,,,,,,0.0,145114209.98333332,0.2910531391386185,15199.0,67.97141500000001,214.5592733,1373.3070865999987,6529.175160070001,67.97141500000001,214.5592733,1373.3070865999987,6529.175160070001,,,,,,,,,0.0,149059303.31666666,0.26292427569796256,15596.0,14.529133,153.5874082,289.3748493999985,540.8714833399996,12.7455535,31.139521500000022,283.20283370000016,488.2670815399995,149.635715,161.8793496,379.3079174999964,601.2789784999997,,,,,0.0,192555490.5,0.31201011862015904
0.075,13677.0,21.800894,160.2605746,174.0855053,299.2814098200004,15.8452085,56.762623500000004,90.1872875,154.06008175,155.480004,198.23793200000003,246.7640894,590.5837559199994,,,,,0.0,176713389.95,0.33262175908459457,13886.0,140.36991799999998,152.22823530000002,159.75961650000002,213.81304616999998,140.36991799999998,152.22823530000002,159.75961650000002,213.81304616999998,,,,,,,,,0.0,149610664.73333332,0.28857938172739933,13652.0,94.562613,400.8078318000006,1608.2999013999997,6356.180626520007,94.562613,400.8078318000006,1608.2999013999997,6356.180626520007,,,,,,,,,0.0,132475847.01666667,0.2684234500683661,13421.0,14.014887,155.1961236,195.09329534999978,381.62614253999976,10.902591000000001,74.09654269999997,130.13015144999997,268.54323976999996,150.69890800000002,213.91311549999992,291.03977724999976,561.4307278099999,,,,,0.0,168666406.56666666,0.3269747508630753
0.1,14832.0,17.4798255,155.7466489,163.8574655,259.16851789,11.979569,43.803706000000005,93.06228225,152.45691584999983,151.4566985,170.78083049999998,227.03936449999998,290.8096385,,,,,0.0,196010937.56666666,0.3327412858234448,13751.0,140.5720945,151.51502340000002,164.79870894999988,250.43052069,140.5720945,151.51502340000002,164.79870894999988,250.43052069,,,,,,,,,0.0,148546402.28333333,0.2898645949870312,15679.0,119.528867,732.491755,818.85229,3954.230415,119.528867,732.491755,818.85229,3954.230415,,,,,,,,,0.0,152694427.9,0.259511994259838,15774.0,16.2250245,156.92561640000002,162.05921145000002,191.73223426,11.327557500000001,28.197465800000014,49.30655524999999,119.7641302100001,153.4698805,166.14183859999997,176.95718649999995,239.36856233000017,,,,,0.0,203257626.75,0.32205861132242936
0.15,13662.0,19.982397,155.50969800000001,158.75109259999996,172.0036621599997,12.000041,22.569422900000003,32.97456294999996,76.15763473,151.602879,159.5898602,163.5257121,190.98517670000024,,,,,0.0,184599097.46666667,0.34453095808324796,12989.0,143.63062200000002,159.027678,177.922182,244.48316579999997,143.63062200000002,159.027678,177.922182,244.48316579999997,,,,,,,,,0.0,140842562.3,0.29500740980829937,16488.0,107.215576,444.9385734,743.5220210999995,1559.6888370999998,107.215576,444.9385734,743.5220210999995,1559.6888370999998,,,,,,,,,0.0,155625637.95,0.2503343497695294,14016.0,14.688178,153.8343826,155.90783925,160.72722396999995,9.489594,16.0824077,20.91272205,115.70706341999978,150.8792885,156.4133569,158.3545582,165.78746198000007,,,,,0.0,183485997.28333333,0.3342408637033865
0.2,12453.0,40.496394,153.543002,156.214886,165.80604720000005,10.831908,20.4255895,30.12570225,74.51924705000002,149.579831,156.3421562,159.34792899999997,188.57804057999743,,,,,0.0,170758483.1,0.35575119746245887,13146.0,141.478826,155.0118405,169.568097,263.33287874999996,141.478826,155.0118405,169.568097,263.33287874999996,,,,,,,,,0.0,139870901.58333334,0.29000593577260514,16217.0,111.254131,421.680894,813.375991,1408.9139748000032,111.254131,421.680894,813.375991,1408.9139748000032,,,,,,,,,0.0,154437287.73333332,0.2530520906867279,12547.0,41.46293,154.1279222,156.4324001,161.61284829999997,9.130273,15.593987800000004,21.1103283,120.53737567999994,150.59488249999998,156.5438302,158.62585885000001,164.9766100399999,,,,,0.0,167104098.95,0.34726085749581576
0.25,11862.0,142.66236199999997,151.7043942,153.8410172,159.66083726,9.68391,17.408945,28.365439,70.64658060000006,148.192372,153.6935622,155.8512976,164.2514073999998,,,,,0.0,164581441.85,0.3630609371944023,13768.0,141.674523,153.84226470000002,162.54375704999998,227.0199828899999,141.674523,153.84226470000002,162.54375704999998,227.0199828899999,,,,,,,,,0.0,145524417.96666667,0.28511681866163086,14680.0,86.227548,1049.8586827999998,4188.844721799997,13461.382026420015,86.227548,1049.8586827999998,4188.844721799997,13461.382026420015,,,,,,,,,0.0,146290208.9,0.26844715108991823,11706.0,143.64307150000002,153.569866,155.79664175,161.16762214999994,8.7912935,15.498134,24.114127899999996,121.44100973999994,149.7205735,155.6440421,157.8136707,164.50743086999992,,,,,0.0,157782001.8,0.35628225149495985
0.3,11361.0,143.394469,149.77062,151.36287539999998,155.41853779999997,8.809432,15.122674,25.697539,70.7454088,146.861434,151.11444899999998,152.62798875000001,158.16067260000003,,,,,0.0,159302222.96666667,0.36977770084793005,12952.0,140.33943649999998,161.8016893,193.89300664999996,350.9463490799993,140.33943649999998,161.8016893,193.89300664999996,350.9463490799993,,,,,,,,,0.0,140318319.46666667,0.29504064154828086,14628.0,124.88360750000001,1488.1711871000002,2826.4084232499995,6310.962475530004,124.88360750000001,1488.1711871000002,2826.4084232499995,6310.962475530004,,,,,,,,,0.0,145258516.81666666,0.267990862478352,11104.0,144.8209305,152.8752759,154.83753775,159.57734533,8.391819,14.6929234,30.80052159999998,123.95811047999992,149.159577,154.5335878,156.4388263,162.12851664,,,,,0.0,152226170.61666667,0.36559108540465896
