x_var,Detock_throughput,Detock_p50,Detock_p90,Detock_p95,Detock_p99,Detock_lsh_p50,Detock_lsh_p90,Detock_lsh_p95,Detock_lsh_p99,Detock_fsh_p50,Detock_fsh_p90,Detock_fsh_p95,Detock_fsh_p99,Detock_mh_p50,Detock_mh_p90,Detock_mh_p95,Detock_mh_p99,Detock_aborts,Detock_bytes,Detock_cost,janus_throughput,janus_p50,janus_p90,janus_p95,janus_p99,janus_lsh_p50,janus_lsh_p90,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p90,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p90,janus_mh_p95,janus_mh_p99,janus_aborts,janus_bytes,janus_cost,calvin_throughput,calvin_p50,calvin_p90,calvin_p95,calvin_p99,calvin_lsh_p50,calvin_lsh_p90,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p90,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p90,calvin_mh_p95,calvin_mh_p99,calvin_aborts,calvin_bytes,calvin_cost,slog_throughput,slog_p50,slog_p90,slog_p95,slog_p99,slog_lsh_p50,slog_lsh_p90,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p90,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p90,slog_mh_p95,slog_mh_p99,slog_aborts,slog_bytes,slog_cost
0.0,22728.0,28.994695,52.917139,93.2941475,302.4254406999985,25.997918499999997,45.69066820000001,65.90733389999997,128.93006376999998,29.7292075,80.98073410000005,181.42764769999977,1364.0846296699858,45.970685,132.6920096,263.7317394,707.709660959993,0.0,102250102.81666666,0.1346357821336384,29130.0,213.592923,347.5275848,362.1121998,399.25215082,213.592923,347.5275848,362.1121998,399.25215082,,,,,,,,,0.0,104094607.33333333,0.10631280970362741,23350.0,10.188219,15.917572800000002,20.40484959999999,244.22643880000078,10.188219,15.917572800000002,20.40484959999999,244.22643880000078,,,,,,,,,0.0,73440522.9,0.10637303888650965,23711.0,33.892944,55.560739399999996,84.90835600000003,391.19889931999995,32.9739785,52.239889199999986,78.76750889999951,380.83426775,25.34006,57.517816,92.625351,468.8587033999984,44.886136,85.34902039999999,291.6799910000001,496.96755296000003,0.0,103676277.05,0.1302570765045759
0.1,20178.0,36.825503,61.575966799999996,151.32893314999922,571.1748613700003,35.418323,58.833936,143.8938205,573.0362429000012,28.953197,60.588344400000004,114.43265199999963,504.8354006400001,50.0674705,113.63596110000003,313.8997351999999,633.5834399199993,0.0,89838921.1,0.13934871751412425,27289.0,266.02424199999996,326.0824674,340.9195902999999,357.02954499000003,266.02424199999996,326.0824674,340.9195902999999,357.02954499000003,,,,,,,,,0.0,102152746.73333333,0.11206181738673704,18293.0,10.1627315,17.453471,38.05959375,253.20270675000023,10.1627315,17.453471,38.05959375,253.20270675000023,,,,,,,,,0.0,58131561.333333336,0.11904177700030977,19863.0,44.991451,78.5187549,104.89120809999997,367.3845318699966,31.711053,67.0111188,76.2692808,102.6509062400001,53.948934,129.7764122000001,212.14787149999916,1545.0750945599978,68.163877,131.5117563,246.9509231999999,1806.8614097899997,0.0,87080008.58333333,0.13878065607746395
0.2,21214.0,30.918276499999997,49.8732189,64.8425784,553.5697845500049,28.138785,43.672174999999996,49.6538018,72.30167027999998,35.9165725,84.343849,252.89701575,2472.95152125,43.669079,97.69974240000002,321.1228235999985,2298.6976117999993,0.0,89782994.35,0.13249080263033847,25838.0,269.07929049999996,336.4590788000001,365.00455324999996,390.52612444,269.07929049999996,336.4590788000001,365.00455324999996,390.52612444,,,,,,,,,0.0,96956463.81666666,0.11433273768609542,18563.0,9.960365,37.8898899,203.04047439999994,1136.3053560599958,9.960365,37.8898899,203.04047439999994,1136.3053560599958,,,,,,,,,0.0,58918767.68333333,0.11815845249510677,20135.0,32.176056,70.88133690000001,113.32142089999999,241.79817650999996,29.878968,66.380584,88.82842375,178.55761165000007,30.053989,80.84549920000002,163.4491939,1784.0167081000059,52.1582575,123.37097419999994,192.21733315,1428.8933090999944,0.0,87422904.38333334,0.13724649057197252
0.5,24430.0,24.501712,82.76754640000016,159.77862580000001,258.3080723,20.01114,68.891691,115.589722,223.60110259999993,32.483835,119.91965340000003,212.41782934999998,412.3338946399996,48.0137815,193.167261,242.99407200000002,433.8056175999997,0.0,107793125.91666667,0.129793799358712,29572.0,177.221764,317.58078499999993,352.55307669999996,425.61074668,177.221764,317.58078499999993,352.55307669999996,425.61074668,,,,,,,,,0.0,105028192.25,0.10535519562423915,16301.0,9.9201145,29.748714999999997,71.466689,794.6684805,9.9201145,29.748714999999997,71.466689,794.6684805,,,,,,,,,0.0,51613886.81666667,0.12559215608449378,24709.0,26.4295835,65.52041070000006,161.3212968000003,253.36905019000005,23.4940185,54.766771600000006,107.20686139999992,229.34152959999994,32.544146,111.66393500000002,205.75276799999997,289.7835771600003,47.197462,185.06610579999997,232.85901799999996,359.10372865999983,0.0,106186216.75,0.12702757436561576
1.0,16396.0,26.430831,198.662343,223.367102,396.73616680000134,21.497676,175.05776260000025,213.5236241,284.25936257999956,38.432288,216.53009139999998,245.21544329999995,611.2008737399992,67.900248,255.41403780000002,334.09590199999997,660.7828375599998,0.0,72253161.05,0.15004045017077336,25401.0,164.9021095,361.654285,431.59883819999993,754.9917015899996,164.9021095,361.654285,431.59883819999993,754.9917015899996,,,,,,,,,0.0,92158146.85,0.11252166989488603,15165.0,13.181266,40.103153999999996,129.48941439999922,218.57343279999995,13.181266,40.103153999999996,129.48941439999922,218.57343279999995,,,,,,,,,0.0,48276164.083333336,0.13059830409935158,17884.0,27.503889,190.8435758,220.9952936499999,311.12934994999995,24.470228,167.37874920000021,214.80027420000002,276.38536748000183,34.603499,202.7453936000003,229.46385819999998,325.8425727199994,60.051858499999994,235.7280746,272.46899554999993,428.2316286099985,0.0,76487031.95,0.1422914694140013
1.5,11638.0,33.381713,225.49336960000002,276.5542723999991,563.7080790400029,24.227608500000002,214.24919640000002,241.29332734999986,460.3866999200001,55.296073,257.65435679999996,340.78149434999995,605.1047317000003,138.057405,336.04261640000004,442.5287139999999,703.7768956,0.0,49300570.81666667,0.17193773984647992,23411.0,190.588789,420.6099615,528.55189475,792.0376255000002,190.588789,420.6099615,528.55189475,792.0376255000002,,,,,,,,,0.0,84978157.18333334,0.11595246438283997,11307.0,12.481124,118.038933,204.12088,253.23886140000036,12.481124,118.038933,204.12088,253.23886140000036,,,,,,,,,0.0,35996496.85,0.15343857230034494,12601.0,31.8715605,221.89143800000005,258.77000515000003,496.18305718999915,27.0442445,214.75838149999998,244.82761575,444.8426454000009,39.9635485,231.580186,279.9028117499997,569.4011549999999,94.913769,291.1863865000001,409.9365442,643.4019866299999,0.0,53925555.016666666,0.16613848903526174
2.0,7654.0,46.9582915,272.69631069999986,409.0661855999997,740.0018933700003,33.188899,245.44829300000006,366.492027,687.3586456800002,75.702091,318.097857,423.898068,743.2048243999998,216.0166065,450.54556409999986,609.4504564499998,944.8925648399974,0.0,33893102.93333333,0.22117351171500738,18862.0,223.7666275,521.6073660000001,650.2397083,961.6432790899999,223.7666275,521.6073660000001,650.2397083,961.6432790899999,,,,,,,,,0.0,67633276.75,0.1255256884211642,8441.0,12.2678055,190.0687485,215.3319879999999,397.3136087499992,12.2678055,190.0687485,215.3319879999999,397.3136087499992,,,,,,,,,0.0,26828505.2,0.1838135415235162,8792.0,47.1924815,264.3992068999999,396.48328509999993,655.0513683100005,38.077362,245.507399,362.821388,637.6261331999999,60.647908,288.86210779999993,423.8255954999997,678.03722209,197.837907,431.305564,581.4525867999998,839.3207717600003,0.0,37639185.53333333,0.2010673010312405
2.5,6668.0,73.61567,358.75904269999995,511.75062749999915,856.4274326100003,51.168667,292.898944,443.713242,827.6840297999996,142.447443,418.063132,593.478279,855.3171166,248.0312,612.0185348000002,781.4912297999992,1293.0623748,0.0,28391166.383333333,0.23737602394521096,15711.0,259.26937799999996,645.1389745,829.9292847500001,1444.582306750001,259.26937799999996,645.1389745,829.9292847500001,1444.582306750001,,,,,,,,,0.0,55998933.5,0.13589069250843355,6583.0,12.9755365,208.09990299999998,223.67734104999997,582.3147518100001,12.9755365,208.09990299999998,223.67734104999997,582.3147518100001,,,,,,,,,0.0,21013516.9,0.21802678687528482,6638.0,70.9739115,376.35476809999983,508.27096384999913,831.7897031900036,57.9218815,338.69543159999984,468.8178518999999,764.7587715900003,86.704297,403.90222880000016,570.9340147000003,984.9479016800008,231.490599,554.7234455,694.6285,1146.846245,0.0,27088239.116666667,0.23452316696796224
3.0,5528.0,119.673043,454.9226131,643.8093591499995,1011.4680120900028,71.3024355,414.11728630000005,591.1660544999997,967.4986492099996,183.424037,538.7929847999999,690.4204321999997,1017.0354061999998,296.96957,742.3784484,913.9552032999999,1251.2257213199944,0.0,24259597.683333334,0.27138059943318865,13914.0,299.802715,706.0612788,860.5705520999996,1358.1670014000008,299.802715,706.0612788,860.5705520999996,1358.1670014000008,,,,,,,,,0.0,48922172.36666667,0.143268898040343,4981.0,14.4847125,219.2395014,305.6685417499996,637.4888958000003,14.4847125,219.2395014,305.6685417499996,637.4888958000003,,,,,,,,,0.0,15926792.266666668,0.26772452225122123,5902.0,105.64286200000001,423.38254279999995,575.9128892499996,850.2960274700006,74.81322650000001,400.8862281999998,531.0712105999999,787.0418768400001,137.653396,430.65950000000004,567.655950399999,952.6043427999988,265.350217,659.0002489999999,807.1330735999998,1239.1387782400009,0.0,25225488.283333335,0.25745675460295947
4.0,3895.0,196.3842515,627.9143555999999,837.5994781499999,1558.0545181800028,150.278378,513.4608711000003,718.6872806999996,1491.4923536000001,242.8277875,740.3609426000003,941.1683353999997,1550.0040593900028,443.0108785,1006.4233715999999,1255.8090384499994,2025.5466805800008,0.0,17061560.683333334,0.3481980009413778,9774.0,408.245236,1027.7518084000003,1360.0850457000001,2074.133581119997,408.245236,1027.7518084000003,1360.0850457000001,2074.133581119997,,,,,,,,,0.0,33969068.483333334,0.17335598216356324,3306.0,21.6587535,273.4516043,477.5414774499984,858.6956345100012,21.6587535,273.4516043,477.5414774499984,858.6956345100012,,,,,,,,,0.0,10514368.216666667,0.37062533706392414,3759.0,210.2294915,657.1898152,845.6099624999998,1465.3646005200003,195.1823135,614.8024103000001,790.2720358000005,1369.2984362199895,224.0069795,689.1478535,881.1772247499997,1496.80453064,434.4165045,948.2269526,1246.9730576499996,1803.5560853699985,0.0,16182045.85,0.3561162322426177
