x_var,Detock_cpu_usage_percent,Detock_mem_usage_percent,Detock_net_usage_percent,Detock_disk_usage_percent,Detock_aborts,janus_cpu_usage_percent,janus_mem_usage_percent,janus_net_usage_percent,janus_disk_usage_percent,janus_aborts,calvin_cpu_usage_percent,calvin_mem_usage_percent,calvin_net_usage_percent,calvin_disk_usage_percent,calvin_aborts,slog_cpu_usage_percent,slog_mem_usage_percent,slog_net_usage_percent,slog_disk_usage_percent,slog_aborts
0.0,63.87971404246794,98.59343750000001,1.7201570013419407,0.76,0.0,69.74957172619048,94.24908571428571,2.0477627672131145,0.7549999999999999,0.0,62.14702516233767,95.5798051948052,1.4596427793661202,0.7599999999999999,0.0,77.85149181547618,97.761341991342,1.9295335096586537,0.7599999999999999,0.0
0.1,72.96031249999999,95.40117132867132,1.7824786460430109,0.7599999999999999,0.0,69.95285731195888,94.28561688311687,1.9457666044444442,0.755,0.0,60.09822069857227,96.87294871794872,1.1588682378469943,0.7599999999999999,0.0,80.27990361201299,98.26791666666666,1.6462666799156747,0.7599999999999999,0.0
0.2,70.25798523091493,96.29439102564102,1.7377353745161288,0.7599999999999999,0.0,70.17002371066434,94.32462237762238,1.9392398357605818,0.7550000000000001,0.0,60.278812905844156,97.59482413419911,1.156248096398731,0.7599999999999999,0.0,80.6295437062937,98.45931993006992,1.728993522284153,0.7599999999999999,0.0
0.5,73.39713833041958,99.47090909090907,2.1292082545300546,0.7599999999999999,0.0,71.57513725597319,94.3738347902098,2.0661283721311476,0.7550000000000001,0.0,54.80936603760823,97.90860389610388,1.0153551504918035,0.7599999999999999,0.0,76.3621976981352,98.67511655011654,2.088909181967213,0.7599999999999999,0.0
1.0,63.88004261363636,99.66882867132867,1.4337387106284154,0.7599999999999999,0.0,64.49779017857142,94.38953571428573,1.812947151147541,0.7550000000000001,0.0,59.46841314935065,98.22767857142857,0.9539622840928963,0.7599999999999999,0.0,71.34929565746754,98.90688311688311,1.5046629236065576,0.7599999999999999,0.0
1.5,59.1186438301282,99.77186771561772,0.9615740135483871,0.7599999999999999,0.0,66.09961871722027,94.43285955710957,1.6717014527868852,0.7550000000000001,0.0,52.87002536525974,98.30663961038962,0.716617073874317,0.7599999999999999,0.0,65.24224399038462,99.03608653846155,1.069641081579235,0.7599999999999999,0.0
2.0,45.2125484775641,99.84604487179487,0.5831080903975155,0.7599999999999998,0.0,57.88533076298701,94.4868181818182,1.3357948530491803,0.755,0.0,46.4793952922078,98.39699675324677,0.5341510061912568,0.7599999999999999,0.0,57.49593968531469,99.12096153846153,0.746302537726776,0.7599999999999999,0.0
2.5,49.395308675699305,99.92797202797205,0.5562846575356954,0.7599999999999999,0.0,55.25327283653847,94.48750000000001,1.1016183639344261,0.7550000000000001,0.0,42.13287587412587,98.43409090909093,0.4152370640983607,0.7599999999999999,0.0,53.77571219405594,99.155,0.5417647823333334,0.7599999999999999,0.0
3.0,50.22366331585082,99.96886363636365,0.48746369550282487,0.7599999999999999,0.0,51.20794043196386,94.49574038461537,0.9550746167054468,0.7550000000000001,0.0,37.323052338286715,98.53511072261071,0.317059181989071,0.7599999999999999,0.0,49.63132305194805,99.16017857142857,0.4962391137704918,0.7599999999999999,0.0
4.0,42.7401055506993,94.55319230769231,0.33720621650273225,0.76,0.0,45.11000405844156,94.50686688311688,0.6631637309994711,0.7550000000000001,0.0,31.455109577922077,98.60178571428571,0.20934863857377048,0.7599999999999999,0.0,43.93336850649351,99.1944155844156,0.3183353281967213,0.7599999999999999,0.0
5.0,36.81566964285714,94.705,0.23042392,0.7599999999999999,0.0,39.22495468073593,94.51477813852813,0.5100879827752512,0.755,0.0,26.148214597902097,98.6225,0.14177798126881722,0.7599999999999999,0.0,35.66890584935898,99.22921153846154,0.21736356575943813,0.7599999999999999,0.0
7.5,23.26736951850233,94.72924970862472,0.0892622590428345,0.7599999999999999,0.0,28.73504425262238,94.5175,0.2303779761290322,0.7550000000000001,0.0,14.428276260504203,98.62428571428572,0.04744250787878787,0.76,0.0,23.61153696563853,99.24936688311688,0.08843124698412698,0.7599999999999999,0.0
10.0,22.925093005952384,94.74583333333334,0.06593463554531491,0.7599999999999999,0.0,17.49772889957265,94.51855128205128,0.09301344375527426,0.7549999999999999,0.0,4.507003063725491,98.61999999999999,0.0053636222084270995,0.76,0.0,17.35671130952381,99.27499999999999,0.05765302588837686,0.7599999999999999,0.0
