x_var,Detock_cpu_usage_percent,Detock_mem_usage_percent,Detock_net_usage_percent,Detock_disk_usage_percent,Detock_input_throughput,Detock_aborts,janus_cpu_usage_percent,janus_mem_usage_percent,janus_net_usage_percent,janus_disk_usage_percent,janus_input_throughput,janus_aborts,calvin_cpu_usage_percent,calvin_mem_usage_percent,calvin_net_usage_percent,calvin_disk_usage_percent,calvin_input_throughput,calvin_aborts,slog_cpu_usage_percent,slog_mem_usage_percent,slog_net_usage_percent,slog_disk_usage_percent,slog_input_throughput,slog_aborts
1.0,19.29350556344697,94.3514299242424,0.007228559745762711,0.7625,53.0,0.0,5.644768356643356,95.36999999999999,0.001619514129943503,0.7625000000000001,15.0,0.0,38.00765672348486,94.36390909090908,0.01675792747457627,0.7625,172.0,0.0,16.714889322916665,94.35043749999998,0.006767090841807909,0.7625,52.0,0.0
10.0,55.960935314685315,94.37604895104896,0.05844326676502733,0.7625000000000001,530.0,0.0,24.789635871940558,94.19000000000001,0.012798356103825136,0.7625000000000001,150.0,0.0,55.252282379079254,94.43987325174825,0.12200640199453551,0.7625000000000001,1720.0,0.0,59.73594296328671,94.37536713286714,0.05805879731073447,0.7625000000000001,520.0,0.0
100.0,74.27428430944056,94.58625437062938,0.4722158185367232,0.7625000000000001,5300.0,0.0,63.13350040584415,94.19000000000001,0.12272682904806889,0.7625000000000001,1500.0,0.0,60.3307222465035,95.14727272727272,0.9280201010393089,0.7625000000000001,17200.0,0.0,80.32734983766234,94.59272727272727,0.45473000824043713,0.7625000000000001,5200.0,0.0
200.0,75.8900395698052,94.81457792207792,0.8785170941016949,0.7599999999999999,10600.0,0.0,69.8621263111888,95.3462062937063,0.24677368698870056,0.7625000000000001,3000.0,0.0,61.04571005817099,95.37138257575756,1.323119843442623,0.7599999999999999,34400.0,0.0,82.4780222902098,94.8237937062937,0.8496287410819672,0.7599999999999999,10400.0,0.0
250.0,76.07208615603146,95.01942453379954,1.1009235936830601,0.7625000000000001,13477.0,0.0,68.5142854020979,94.19867132867132,0.3027763875027323,0.7625000000000001,3917.0,0.0,64.01267248376624,95.8073051948052,1.211883373701745,0.7625000000000001,43030.0,0.0,77.48777972027972,95.01365384615384,1.0148838645628415,0.7625000000000001,13106.0,0.0
500.0,75.9047847465035,95.69094405594406,1.8656532258688527,0.7625000000000001,26500.0,0.0,70.52175371503498,94.20585664335664,0.5894275373606557,0.7625000000000001,7500.0,0.0,58.41690595862471,96.34526952214452,1.2025457581914332,0.7625000000000001,86000.0,0.0,80.41993006993007,95.72066433566434,1.863678051920904,0.7625000000000001,26000.0,0.0
1000.0,70.46378449675325,96.45387987012987,1.8021493751771551,0.7625000000000001,53000.0,0.0,72.59324519230769,94.22666258741259,1.1214525497966101,0.7625000000000001,15000.0,0.0,55.001382302593235,96.63958770396272,1.3300178984262294,0.7625000000000001,172000.0,0.0,80.36138680330086,96.48077922077923,1.9084540239562842,0.7625000000000001,52000.0,0.0
2500.0,74.33737543706293,96.82347902097902,2.1120077275409836,0.7625000000000001,132500.0,0.0,69.13334134615384,94.26763986013985,1.7898623811857923,0.7625000000000001,37500.0,0.0,57.0069416520979,97.1102972027972,1.3971942103172925,0.7625000000000001,430000.0,0.0,72.45159200174825,97.120506993007,1.58025789147541,0.7625000000000001,130000.0,0.0
5000.0,73.51986013986014,97.34131118881119,2.265389147868852,0.7625000000000001,265000.0,0.0,72.34929523601399,94.32192307692307,1.7745294590920146,0.7625000000000001,75000.0,0.0,62.0996951486014,97.31847902097903,1.3535956190163934,0.7625000000000001,860000.0,0.0,78.00484188988095,97.93239177489178,2.029863129185616,0.7625000000000001,260000.0,0.0
10000.0,68.83628601866883,97.7351406926407,2.3765017393548384,0.7625000000000001,539080.0,0.0,66.87282051282051,94.42918269230769,1.7870464350033155,0.7625000000000001,156706.0,0.0,65.43626183712121,97.73896374458874,1.460686551528292,0.7625000000000001,1721203.0,0.0,78.93303064123377,98.40823051948053,2.2654138518508726,0.7625000000000001,524251.0,0.0
25000.0,67.29096454326924,98.21109203296703,2.4688222528125,0.7625000000000001,1347700.0,0.0,68.27942894345237,94.57797619047618,1.9067276498412697,0.7625000000000001,391765.0,0.0,61.948748998397434,97.97298076923077,1.5195487328291908,0.7625000000000001,4303008.0,0.0,76.6588698801199,98.87477002164502,2.3397122338990384,0.7625000000000001,1310629.0,0.0
50000.0,70.81678199404763,99.07372023809523,2.641903333009615,0.7625000000000001,2695400.0,0.0,70.84168780438311,94.79122294372296,1.972727125798077,0.7625000000000001,783530.0,0.0,63.792832623106065,98.5739015151515,1.6160195908858166,0.7625000000000001,8606016.0,0.0,48.13430041475973,99.67725800915332,1.4969056481814786,0.7624999999999998,2621258.0,0.0
100000.0,,,,,,,70.05055989583332,95.28128846153847,2.076949512019315,0.7625000000000001,1500000.0,0.0,53.069567437770566,99.50758658008658,1.4822516779910713,0.7625000000000001,17200000.0,0.0,,,,,,
